	Node1	Node2
51153	TIGR00680	COG2216
51154	COG2216	TIGR01497
51155	COG2216	PF03814
51156	COG2216	COG2060
51157	COG2216	TIGR00680
51158	PF03814	TIGR00681
51159	PF03814	PF02669
51160	PF03814	TIGR00680
51161	TIGR00681	PF03814
51162	TIGR00681	PF02669
51163	TIGR00681	TIGR00680
51164	PF02669	PF03814
51165	PF02669	TIGR00681
51166	PF02669	TIGR00680
51167	TIGR00680	PF03814
51168	TIGR00680	TIGR00681
51169	TIGR00680	PF02669
51170	PF00005	COG0704
51171	PF00005	COG1117
51172	PF00005	TIGR00972
51173	COG0704	PF00005
51174	COG0704	COG1117
51175	COG0704	TIGR00972
51176	COG1117	PF00005
51177	COG1117	COG0704
51178	COG1117	TIGR00972
51179	TIGR00972	PF00005
51180	TIGR00972	COG0704
51181	TIGR00972	COG1117
51182	TIGR01129	PF02355
51183	TIGR01129	TIGR00966
51184	TIGR01129	TIGR00916
51185	PF02355	TIGR01129
51186	PF02355	TIGR00966
51187	PF02355	TIGR00916
51188	TIGR00966	TIGR01129
51189	TIGR00966	PF02355
51190	TIGR00966	TIGR00916
51191	TIGR00916	TIGR01129
51192	TIGR00916	PF02355
51193	TIGR00916	TIGR00966
51194	TIGR01944	TIGR01943
51195	TIGR01943	TIGR01944
51196	TIGR01947	TIGR01948
51197	TIGR01948	TIGR01947
51198	TIGR01944	TIGR01945
51199	TIGR01945	TIGR01944
51200	TIGR01129	PF02355
51201	TIGR01129	TIGR00966
51202	TIGR01129	TIGR00916
51203	PF02355	TIGR01129
51204	PF02355	TIGR00966
51205	PF02355	TIGR00916
51206	TIGR00966	TIGR01129
51207	TIGR00966	PF02355
51208	TIGR00966	TIGR00916
51209	TIGR00916	TIGR01129
51210	TIGR00916	PF02355
51211	TIGR00916	TIGR00966
51212	TIGR01497	PF03814
51213	TIGR01497	COG2060
51214	TIGR01497	TIGR00680
51215	TIGR01497	COG2216
51216	PF03814	TIGR01497
51217	PF03814	COG2060
51218	PF03814	TIGR00680
51219	PF03814	COG2216
51220	COG2060	TIGR01497
51221	COG2060	PF03814
51222	COG2060	TIGR00680
51223	COG2060	COG2216
51224	TIGR00680	TIGR01497
51225	TIGR00680	PF03814
51226	TIGR00680	COG2060
51227	TIGR00680	COG2216
51228	COG2216	TIGR01497
51229	COG2216	PF03814
51230	COG2216	COG2060
51231	COG2216	TIGR00680
51232	COG1172	PF02653
51233	PF02653	COG1172
51234	TIGR01730	COG0841
51235	COG0841	TIGR01730
51236	COG0697	PF00892
51237	PF00892	COG0697
51238	TIGR01497	PF02669
51239	TIGR01497	TIGR00681
51240	TIGR01497	COG2216
51241	TIGR01497	COG2156
51242	PF02669	TIGR01497
51243	PF02669	TIGR00681
51244	PF02669	COG2216
51245	PF02669	COG2156
51246	TIGR00681	TIGR01497
51247	TIGR00681	PF02669
51248	TIGR00681	COG2216
51249	TIGR00681	COG2156
51250	COG2216	TIGR01497
51251	COG2216	PF02669
51252	COG2216	TIGR00681
51253	COG2216	COG2156
51254	COG2156	TIGR01497
51255	COG2156	PF02669
51256	COG2156	TIGR00681
51257	COG2156	COG2216
51258	PF00005	COG1172
51259	PF00005	PF02653
51260	PF00005	COG1129
51261	COG1172	PF00005
51262	COG1172	PF02653
51263	COG1172	COG1129
51264	PF02653	PF00005
51265	PF02653	COG1172
51266	PF02653	COG1129
51267	COG1129	PF00005
51268	COG1129	COG1172
51269	COG1129	PF02653
51270	TIGR01944	TIGR01945
51271	TIGR01945	TIGR01944
51272	TIGR01944	TIGR01943
51273	TIGR01943	TIGR01944
51274	TIGR01946	TIGR01948
51275	TIGR01948	TIGR01946
51276	TIGR01946	TIGR01945
51277	TIGR01945	TIGR01946
51278	TIGR01947	TIGR01946
51279	TIGR01946	TIGR01947
51280	TIGR01947	TIGR01948
51281	TIGR01948	TIGR01947
51282	TIGR01945	TIGR01943
51283	TIGR01943	TIGR01945
51284	TIGR04521	PF00005
51285	TIGR04521	TIGR04520
51286	TIGR04521	COG1122
51287	PF00005	TIGR04521
51288	PF00005	TIGR04520
51289	PF00005	COG1122
51290	TIGR04520	TIGR04521
51291	TIGR04520	PF00005
51292	TIGR04520	COG1122
51293	COG1122	TIGR04521
51294	COG1122	PF00005
51295	COG1122	TIGR04520
51296	PF00005	COG1117
51297	PF00005	TIGR00972
51298	COG1117	PF00005
51299	COG1117	TIGR00972
51300	TIGR00972	PF00005
51301	TIGR00972	COG1117
51302	PF06800	COG4975
51303	PF06800	PF05025
51304	COG4975	PF06800
51305	COG4975	PF05025
51306	PF05025	PF06800
51307	PF05025	COG4975
51308	PF12558	PF00005
51309	PF12558	COG1122
51310	PF12558	PF07155
51311	PF00005	PF12558
51312	PF00005	COG1122
51313	PF00005	PF07155
51314	COG1122	PF12558
51315	COG1122	PF00005
51316	COG1122	PF07155
51317	PF07155	PF12558
51318	PF07155	PF00005
51319	PF07155	COG1122
51320	PF00005	COG1129
51321	PF00005	PF05025
51322	COG1129	PF00005
51323	COG1129	PF05025
51324	PF05025	PF00005
51325	PF05025	COG1129
51326	COG0747	PF08352
51327	COG0747	COG1123
51328	COG0747	PF00496
51329	COG0747	TIGR01727
51330	COG0747	PF00005
51331	PF08352	COG0747
51332	PF08352	COG1123
51333	PF08352	PF00496
51334	PF08352	TIGR01727
51335	PF08352	PF00005
51336	COG1123	COG0747
51337	COG1123	PF08352
51338	COG1123	PF00496
51339	COG1123	TIGR01727
51340	COG1123	PF00005
51341	PF00496	COG0747
51342	PF00496	PF08352
51343	PF00496	COG1123
51344	PF00496	TIGR01727
51345	PF00496	PF00005
51346	TIGR01727	COG0747
51347	TIGR01727	PF08352
51348	TIGR01727	COG1123
51349	TIGR01727	PF00496
51350	TIGR01727	PF00005
51351	PF00005	COG0747
51352	PF00005	PF08352
51353	PF00005	COG1123
51354	PF00005	PF00496
51355	PF00005	TIGR01727
51356	TIGR01944	TIGR01943
51357	TIGR01943	TIGR01944
51358	PF00528	COG1173
51359	PF00528	PF12911
51360	PF00528	COG0601
51361	COG1173	PF00528
51362	COG1173	PF12911
51363	COG1173	COG0601
51364	PF12911	PF00528
51365	PF12911	COG1173
51366	PF12911	COG0601
51367	COG0601	PF00528
51368	COG0601	COG1173
51369	COG0601	PF12911
51370	TIGR01946	TIGR01945
51371	TIGR01945	TIGR01946
51372	PF00528	COG0395
51373	PF00528	COG1653
51374	COG0395	PF00528
51375	COG0395	COG1653
51376	COG1653	PF00528
51377	COG1653	COG0395
51378	PF00528	COG1653
51379	PF00528	COG1175
51380	COG1653	PF00528
51381	COG1653	COG1175
51382	COG1175	PF00528
51383	COG1175	COG1653
51384	TIGR01730	COG0841
51385	COG0841	TIGR01730
51386	COG4139	PF01032
51387	COG4139	PF00005
51388	COG4139	COG4138
51389	PF01032	COG4139
51390	PF01032	PF00005
51391	PF01032	COG4138
51392	PF00005	COG4139
51393	PF00005	PF01032
51394	PF00005	COG4138
51395	COG4138	COG4139
51396	COG4138	PF01032
51397	COG4138	PF00005
51398	TIGR01945	TIGR01943
51399	TIGR01943	TIGR01945
51400	PF00528	COG0395
51401	PF00528	COG1175
51402	COG0395	PF00528
51403	COG0395	COG1175
51404	COG1175	PF00528
51405	COG1175	COG0395
51406	PF00528	COG0747
51407	PF00528	COG0601
51408	PF00528	PF00496
51409	COG0747	PF00528
51410	COG0747	COG0601
51411	COG0747	PF00496
51412	COG0601	PF00528
51413	COG0601	COG0747
51414	COG0601	PF00496
51415	PF00496	PF00528
51416	PF00496	COG0747
51417	PF00496	COG0601
51418	TIGR01944	TIGR01945
51419	TIGR01945	TIGR01944
51420	PF00528	PF00005
51421	PF00528	COG3842
51422	PF00528	COG1175
51423	PF00005	PF00528
51424	PF00005	COG3842
51425	PF00005	COG1175
51426	COG3842	PF00528
51427	COG3842	PF00005
51428	COG3842	COG1175
51429	COG1175	PF00528
51430	COG1175	PF00005
51431	COG1175	COG3842
51432	TIGR01947	TIGR01946
51433	TIGR01946	TIGR01947
51434	PF00528	COG0395
51435	PF00528	COG3842
51436	PF00528	PF00005
51437	COG0395	PF00528
51438	COG0395	COG3842
51439	COG0395	PF00005
51440	COG3842	PF00528
51441	COG3842	COG0395
51442	COG3842	PF00005
51443	PF00005	PF00528
51444	PF00005	COG0395
51445	PF00005	COG3842
51446	TIGR01944	TIGR01943
51447	TIGR01943	TIGR01944
51448	TIGR01944	TIGR01945
51449	TIGR01945	TIGR01944
51450	TIGR01947	TIGR01946
51451	TIGR01946	TIGR01947
51452	TIGR01946	TIGR01945
51453	TIGR01945	TIGR01946
51454	TIGR01497	PF02669
51455	TIGR01497	TIGR00681
51456	TIGR01497	COG2216
51457	TIGR01497	COG2156
51458	PF02669	TIGR01497
51459	PF02669	TIGR00681
51460	PF02669	COG2216
51461	PF02669	COG2156
51462	TIGR00681	TIGR01497
51463	TIGR00681	PF02669
51464	TIGR00681	COG2216
51465	TIGR00681	COG2156
51466	COG2216	TIGR01497
51467	COG2216	PF02669
51468	COG2216	TIGR00681
51469	COG2216	COG2156
51470	COG2156	TIGR01497
51471	COG2156	PF02669
51472	COG2156	TIGR00681
51473	COG2156	COG2216
51474	TIGR01497	PF03814
51475	TIGR01497	COG2060
51476	TIGR01497	TIGR00680
51477	TIGR01497	COG2216
51478	PF03814	TIGR01497
51479	PF03814	COG2060
51480	PF03814	TIGR00680
51481	PF03814	COG2216
51482	COG2060	TIGR01497
51483	COG2060	PF03814
51484	COG2060	TIGR00680
51485	COG2060	COG2216
51486	TIGR00680	TIGR01497
51487	TIGR00680	PF03814
51488	TIGR00680	COG2060
51489	TIGR00680	COG2216
51490	COG2216	TIGR01497
51491	COG2216	PF03814
51492	COG2216	COG2060
51493	COG2216	TIGR00680
51494	TIGR01947	TIGR01948
51495	TIGR01948	TIGR01947
51496	TIGR01946	TIGR01948
51497	TIGR01948	TIGR01946
51498	TIGR01497	TIGR00681
51499	TIGR01497	PF02669
51500	TIGR00681	TIGR01497
51501	TIGR00681	PF02669
51502	PF02669	TIGR01497
51503	PF02669	TIGR00681
51504	TIGR01944	TIGR01943
51505	TIGR01943	TIGR01944
51506	TIGR01945	TIGR01943
51507	TIGR01943	TIGR01945
51508	TIGR01944	TIGR01945
51509	TIGR01945	TIGR01944
51510	PF01032	PF00005
51511	PF00005	PF01032
51512	TIGR01497	PF03814
51513	TIGR01497	TIGR00680
51514	PF03814	TIGR01497
51515	PF03814	TIGR00680
51516	TIGR00680	TIGR01497
51517	TIGR00680	PF03814
51518	TIGR01946	TIGR01948
51519	TIGR01948	TIGR01946
51520	TIGR01946	TIGR01945
51521	TIGR01945	TIGR01946
51522	PF00528	COG0395
51523	PF00528	COG1175
51524	COG0395	PF00528
51525	COG0395	COG1175
51526	COG1175	PF00528
51527	COG1175	COG0395
51528	TIGR01946	TIGR01945
51529	TIGR01945	TIGR01946
51530	COG0747	PF08352
51531	COG0747	COG1123
51532	COG0747	PF00496
51533	COG0747	PF00005
51534	PF08352	COG0747
51535	PF08352	COG1123
51536	PF08352	PF00496
51537	PF08352	PF00005
51538	COG1123	COG0747
51539	COG1123	PF08352
51540	COG1123	PF00496
51541	COG1123	PF00005
51542	PF00496	COG0747
51543	PF00496	PF08352
51544	PF00496	COG1123
51545	PF00496	PF00005
51546	PF00005	COG0747
51547	PF00005	PF08352
51548	PF00005	COG1123
51549	PF00005	PF00496
51550	TIGR01497	PF02669
51551	TIGR01497	TIGR00681
51552	TIGR01497	COG2216
51553	TIGR01497	COG2156
51554	PF02669	TIGR01497
51555	PF02669	TIGR00681
51556	PF02669	COG2216
51557	PF02669	COG2156
51558	TIGR00681	TIGR01497
51559	TIGR00681	PF02669
51560	TIGR00681	COG2216
51561	TIGR00681	COG2156
51562	COG2216	TIGR01497
51563	COG2216	PF02669
51564	COG2216	TIGR00681
51565	COG2216	COG2156
51566	COG2156	TIGR01497
51567	COG2156	PF02669
51568	COG2156	TIGR00681
51569	COG2156	COG2216
51570	PF00528	COG1173
51571	PF00528	PF12911
51572	PF00528	COG0601
51573	COG1173	PF00528
51574	COG1173	PF12911
51575	COG1173	COG0601
51576	PF12911	PF00528
51577	PF12911	COG1173
51578	PF12911	COG0601
51579	COG0601	PF00528
51580	COG0601	COG1173
51581	COG0601	PF12911
51582	TIGR01497	PF03814
51583	TIGR01497	COG2060
51584	TIGR01497	TIGR00680
51585	TIGR01497	COG2216
51586	PF03814	TIGR01497
51587	PF03814	COG2060
51588	PF03814	TIGR00680
51589	PF03814	COG2216
51590	COG2060	TIGR01497
51591	COG2060	PF03814
51592	COG2060	TIGR00680
51593	COG2060	COG2216
51594	TIGR00680	TIGR01497
51595	TIGR00680	PF03814
51596	TIGR00680	COG2060
51597	TIGR00680	COG2216
51598	COG2216	TIGR01497
51599	COG2216	PF03814
51600	COG2216	COG2060
51601	COG2216	TIGR00680
51602	COG2822	COG0672
51603	COG2822	PF03239
51604	COG0672	COG2822
51605	COG0672	PF03239
51606	PF03239	COG2822
51607	PF03239	COG0672
51608	TIGR01946	TIGR01948
51609	TIGR01948	TIGR01946
51610	TIGR02769	TIGR02770
51611	TIGR02769	COG1124
51612	TIGR02769	PF00005
51613	TIGR02769	COG0444
51614	TIGR02770	TIGR02769
51615	TIGR02770	COG1124
51616	TIGR02770	PF00005
51617	TIGR02770	COG0444
51618	COG1124	TIGR02769
51619	COG1124	TIGR02770
51620	COG1124	PF00005
51621	COG1124	COG0444
51622	PF00005	TIGR02769
51623	PF00005	TIGR02770
51624	PF00005	COG1124
51625	PF00005	COG0444
51626	COG0444	TIGR02769
51627	COG0444	TIGR02770
51628	COG0444	COG1124
51629	COG0444	PF00005
51630	PF00528	PF00005
51631	PF00528	COG3839
51632	PF00528	COG1175
51633	PF00005	PF00528
51634	PF00005	COG3839
51635	PF00005	COG1175
51636	COG3839	PF00528
51637	COG3839	PF00005
51638	COG3839	COG1175
51639	COG1175	PF00528
51640	COG1175	PF00005
51641	COG1175	COG3839
51642	TIGR01944	TIGR01945
51643	TIGR01945	TIGR01944
51644	PF00528	COG0747
51645	PF00528	PF12911
51646	PF00528	PF00496
51647	PF00528	COG1173
51648	COG0747	PF00528
51649	COG0747	PF12911
51650	COG0747	PF00496
51651	COG0747	COG1173
51652	PF12911	PF00528
51653	PF12911	COG0747
51654	PF12911	PF00496
51655	PF12911	COG1173
51656	PF00496	PF00528
51657	PF00496	COG0747
51658	PF00496	PF12911
51659	PF00496	COG1173
51660	COG1173	PF00528
51661	COG1173	COG0747
51662	COG1173	PF12911
51663	COG1173	PF00496
51664	PF00528	COG0395
51665	PF00528	COG1653
51666	COG0395	PF00528
51667	COG0395	COG1653
51668	COG1653	PF00528
51669	COG1653	COG0395
51670	COG4580	PF00005
51671	COG4580	PF02264
51672	COG4580	COG3839
51673	PF00005	COG4580
51674	PF00005	PF02264
51675	PF00005	COG3839
51676	PF02264	COG4580
51677	PF02264	PF00005
51678	PF02264	COG3839
51679	COG3839	COG4580
51680	COG3839	PF00005
51681	COG3839	PF02264
51682	PF00528	COG0747
51683	PF00528	COG0601
51684	PF00528	PF00496
51685	COG0747	PF00528
51686	COG0747	COG0601
51687	COG0747	PF00496
51688	COG0601	PF00528
51689	COG0601	COG0747
51690	COG0601	PF00496
51691	PF00496	PF00528
51692	PF00496	COG0747
51693	PF00496	COG0601
51694	TIGR01944	TIGR01943
51695	TIGR01943	TIGR01944
51696	COG4139	PF01032
51697	COG4139	PF00005
51698	COG4139	COG4138
51699	PF01032	COG4139
51700	PF01032	PF00005
51701	PF01032	COG4138
51702	PF00005	COG4139
51703	PF00005	PF01032
51704	PF00005	COG4138
51705	COG4138	COG4139
51706	COG4138	PF01032
51707	COG4138	PF00005
51708	TIGR01730	COG0841
51709	COG0841	TIGR01730
51710	PF00528	COG0395
51711	PF00528	PF00005
51712	PF00528	COG3839
51713	COG0395	PF00528
51714	COG0395	PF00005
51715	COG0395	COG3839
51716	PF00005	PF00528
51717	PF00005	COG0395
51718	PF00005	COG3839
51719	COG3839	PF00528
51720	COG3839	COG0395
51721	COG3839	PF00005
51722	PF00005	COG1129
51723	PF00005	PF05025
51724	COG1129	PF00005
51725	COG1129	PF05025
51726	PF05025	PF00005
51727	PF05025	COG1129
51728	PF00528	COG1653
51729	PF00528	COG1175
51730	COG1653	PF00528
51731	COG1653	COG1175
51732	COG1175	PF00528
51733	COG1175	COG1653
51734	TIGR01946	TIGR01948
51735	TIGR01948	TIGR01946
51736	TIGR01946	TIGR01945
51737	TIGR01945	TIGR01946
51738	TIGR01944	TIGR01945
51739	TIGR01945	TIGR01944
51740	TIGR01945	TIGR01943
51741	TIGR01943	TIGR01945
51742	TIGR01497	TIGR00681
51743	TIGR01497	PF02669
51744	TIGR00681	TIGR01497
51745	TIGR00681	PF02669
51746	PF02669	TIGR01497
51747	PF02669	TIGR00681
51748	TIGR01944	TIGR01943
51749	TIGR01943	TIGR01944
51750	TIGR01497	PF03814
51751	TIGR01497	TIGR00680
51752	PF03814	TIGR01497
51753	PF03814	TIGR00680
51754	TIGR00680	TIGR01497
51755	TIGR00680	PF03814
51756	PF01032	PF00005
51757	PF00005	PF01032
51758	TIGR01946	TIGR01945
51759	TIGR01945	TIGR01946
51760	PF00528	PF00005
51761	PF00005	PF00528
51762	TIGR01946	TIGR01948
51763	TIGR01948	TIGR01946
51764	TIGR01944	TIGR01945
51765	TIGR01945	TIGR01944
51766	PF00528	PF00005
51767	PF00005	PF00528
51768	PF00528	PF12911
51769	PF12911	PF00528
51770	TIGR01945	TIGR01943
51771	TIGR01943	TIGR01945
51772	PF01032	PF00005
51773	PF00005	PF01032
51774	TIGR01944	TIGR01943
51775	TIGR01943	TIGR01944
51776	PF01032	PF00005
51777	PF00005	PF01032
51778	TIGR01944	TIGR01943
51779	TIGR01943	TIGR01944
51780	TIGR01946	TIGR01945
51781	TIGR01945	TIGR01946
51782	TIGR01497	PF03814
51783	TIGR01497	TIGR00680
51784	PF03814	TIGR01497
51785	PF03814	TIGR00680
51786	TIGR00680	TIGR01497
51787	TIGR00680	PF03814
51788	TIGR01946	TIGR01948
51789	TIGR01948	TIGR01946
51790	TIGR01497	TIGR00681
51791	TIGR01497	PF02669
51792	TIGR00681	TIGR01497
51793	TIGR00681	PF02669
51794	PF02669	TIGR01497
51795	PF02669	TIGR00681
51796	TIGR01944	TIGR01945
51797	TIGR01945	TIGR01944
51798	TIGR01497	PF02669
51799	TIGR01497	TIGR00681
51800	TIGR01497	COG2216
51801	TIGR01497	COG2156
51802	PF02669	TIGR01497
51803	PF02669	TIGR00681
51804	PF02669	COG2216
51805	PF02669	COG2156
51806	TIGR00681	TIGR01497
51807	TIGR00681	PF02669
51808	TIGR00681	COG2216
51809	TIGR00681	COG2156
51810	COG2216	TIGR01497
51811	COG2216	PF02669
51812	COG2216	TIGR00681
51813	COG2216	COG2156
51814	COG2156	TIGR01497
51815	COG2156	PF02669
51816	COG2156	TIGR00681
51817	COG2156	COG2216
51818	PF00528	COG0395
51819	PF00528	PF00005
51820	PF00528	COG3839
51821	COG0395	PF00528
51822	COG0395	PF00005
51823	COG0395	COG3839
51824	PF00005	PF00528
51825	PF00005	COG0395
51826	PF00005	COG3839
51827	COG3839	PF00528
51828	COG3839	COG0395
51829	COG3839	PF00005
51830	COG4214	TIGR02633
51831	COG4214	PF02653
51832	COG4214	COG1129
51833	COG4214	PF00005
51834	TIGR02633	COG4214
51835	TIGR02633	PF02653
51836	TIGR02633	COG1129
51837	TIGR02633	PF00005
51838	PF02653	COG4214
51839	PF02653	TIGR02633
51840	PF02653	COG1129
51841	PF02653	PF00005
51842	COG1129	COG4214
51843	COG1129	TIGR02633
51844	COG1129	PF02653
51845	COG1129	PF00005
51846	PF00005	COG4214
51847	PF00005	TIGR02633
51848	PF00005	PF02653
51849	PF00005	COG1129
51850	PF00528	COG4171
51851	PF00528	PF12911
51852	PF00528	PF08352
51853	PF00528	TIGR01727
51854	PF00528	PF00005
51855	PF00528	COG4170
51856	COG4171	PF00528
51857	COG4171	PF12911
51858	COG4171	PF08352
51859	COG4171	TIGR01727
51860	COG4171	PF00005
51861	COG4171	COG4170
51862	PF12911	PF00528
51863	PF12911	COG4171
51864	PF12911	PF08352
51865	PF12911	TIGR01727
51866	PF12911	PF00005
51867	PF12911	COG4170
51868	PF08352	PF00528
51869	PF08352	COG4171
51870	PF08352	PF12911
51871	PF08352	TIGR01727
51872	PF08352	PF00005
51873	PF08352	COG4170
51874	TIGR01727	PF00528
51875	TIGR01727	COG4171
51876	TIGR01727	PF12911
51877	TIGR01727	PF08352
51878	TIGR01727	PF00005
51879	TIGR01727	COG4170
51880	PF00005	PF00528
51881	PF00005	COG4171
51882	PF00005	PF12911
51883	PF00005	PF08352
51884	PF00005	TIGR01727
51885	PF00005	COG4170
51886	COG4170	PF00528
51887	COG4170	COG4171
51888	COG4170	PF12911
51889	COG4170	PF08352
51890	COG4170	TIGR01727
51891	COG4170	PF00005
51892	PF00528	COG0747
51893	PF00528	PF12911
51894	PF00528	PF00496
51895	PF00528	COG1173
51896	COG0747	PF00528
51897	COG0747	PF12911
51898	COG0747	PF00496
51899	COG0747	COG1173
51900	PF12911	PF00528
51901	PF12911	COG0747
51902	PF12911	PF00496
51903	PF12911	COG1173
51904	PF00496	PF00528
51905	PF00496	COG0747
51906	PF00496	PF12911
51907	PF00496	COG1173
51908	COG1173	PF00528
51909	COG1173	COG0747
51910	COG1173	PF12911
51911	COG1173	PF00496
51912	PF00528	PF14785
51913	PF00528	COG1175
51914	PF00528	COG3833
51915	PF14785	PF00528
51916	PF14785	COG1175
51917	PF14785	COG3833
51918	COG1175	PF00528
51919	COG1175	PF14785
51920	COG1175	COG3833
51921	COG3833	PF00528
51922	COG3833	PF14785
51923	COG3833	COG1175
51924	COG1970	TIGR00220
51925	COG1970	COG0569
51926	COG1970	PF01741
51927	TIGR00220	COG1970
51928	TIGR00220	COG0569
51929	TIGR00220	PF01741
51930	COG0569	COG1970
51931	COG0569	TIGR00220
51932	COG0569	PF01741
51933	PF01741	COG1970
51934	PF01741	TIGR00220
51935	PF01741	COG0569
51936	PF00528	COG1173
51937	PF00528	PF12911
51938	PF00528	COG0601
51939	COG1173	PF00528
51940	COG1173	PF12911
51941	COG1173	COG0601
51942	PF12911	PF00528
51943	PF12911	COG1173
51944	PF12911	COG0601
51945	COG0601	PF00528
51946	COG0601	COG1173
51947	COG0601	PF12911
51948	PF00005	COG1127
51949	PF00005	COG0767
51950	PF00005	TIGR00056
51951	COG1127	PF00005
51952	COG1127	COG0767
51953	COG1127	TIGR00056
51954	COG0767	PF00005
51955	COG0767	COG1127
51956	COG0767	TIGR00056
51957	TIGR00056	PF00005
51958	TIGR00056	COG1127
51959	TIGR00056	COG0767
51960	PF00528	COG1653
51961	PF00528	COG1175
51962	COG1653	PF00528
51963	COG1653	COG1175
51964	COG1175	PF00528
51965	COG1175	COG1653
51966	PF00528	COG0395
51967	PF00528	COG1653
51968	COG0395	PF00528
51969	COG0395	COG1653
51970	COG1653	PF00528
51971	COG1653	COG0395
51972	PF00528	COG4171
51973	PF00528	PF12911
51974	PF00528	COG4167
51975	PF00528	PF00005
51976	COG4171	PF00528
51977	COG4171	PF12911
51978	COG4171	COG4167
51979	COG4171	PF00005
51980	PF12911	PF00528
51981	PF12911	COG4171
51982	PF12911	COG4167
51983	PF12911	PF00005
51984	COG4167	PF00528
51985	COG4167	COG4171
51986	COG4167	PF12911
51987	COG4167	PF00005
51988	PF00005	PF00528
51989	PF00005	COG4171
51990	PF00005	PF12911
51991	PF00005	COG4167
51992	PF00528	COG0747
51993	PF00528	COG0601
51994	PF00528	PF00496
51995	COG0747	PF00528
51996	COG0747	COG0601
51997	COG0747	PF00496
51998	COG0601	PF00528
51999	COG0601	COG0747
52000	COG0601	PF00496
52001	PF00496	PF00528
52002	PF00496	COG0747
52003	PF00496	COG0601
52004	COG0755	COG4133
52005	COG0755	TIGR01191
52006	COG0755	PF00005
52007	COG0755	TIGR01189
52008	COG4133	COG0755
52009	COG4133	TIGR01191
52010	COG4133	PF00005
52011	COG4133	TIGR01189
52012	TIGR01191	COG0755
52013	TIGR01191	COG4133
52014	TIGR01191	PF00005
52015	TIGR01191	TIGR01189
52016	PF00005	COG0755
52017	PF00005	COG4133
52018	PF00005	TIGR01191
52019	PF00005	TIGR01189
52020	TIGR01189	COG0755
52021	TIGR01189	COG4133
52022	TIGR01189	TIGR01191
52023	TIGR01189	PF00005
52024	TIGR01944	TIGR01943
52025	TIGR01943	TIGR01944
52026	TIGR01730	COG0841
52027	COG0841	TIGR01730
52028	COG3117	COG1934
52029	COG3117	TIGR03002
52030	COG3117	TIGR04409
52031	COG1934	COG3117
52032	COG1934	TIGR03002
52033	COG1934	TIGR04409
52034	TIGR03002	COG3117
52035	TIGR03002	COG1934
52036	TIGR03002	TIGR04409
52037	TIGR04409	COG3117
52038	TIGR04409	COG1934
52039	TIGR04409	TIGR03002
52040	PF00528	COG0395
52041	PF00528	COG1175
52042	COG0395	PF00528
52043	COG0395	COG1175
52044	COG1175	PF00528
52045	COG1175	COG0395
52046	PF00005	COG1129
52047	PF00005	PF05025
52048	COG1129	PF00005
52049	COG1129	PF05025
52050	PF05025	PF00005
52051	PF05025	COG1129
52052	TIGR01944	TIGR01945
52053	TIGR01945	TIGR01944
52054	PF00528	TIGR00969
52055	PF00528	TIGR02140
52056	PF00528	TIGR00968
52057	PF00528	COG4208
52058	PF00528	COG1118
52059	PF00528	PF00005
52060	TIGR00969	PF00528
52061	TIGR00969	TIGR02140
52062	TIGR00969	TIGR00968
52063	TIGR00969	COG4208
52064	TIGR00969	COG1118
52065	TIGR00969	PF00005
52066	TIGR02140	PF00528
52067	TIGR02140	TIGR00969
52068	TIGR02140	TIGR00968
52069	TIGR02140	COG4208
52070	TIGR02140	COG1118
52071	TIGR02140	PF00005
52072	TIGR00968	PF00528
52073	TIGR00968	TIGR00969
52074	TIGR00968	TIGR02140
52075	TIGR00968	COG4208
52076	TIGR00968	COG1118
52077	TIGR00968	PF00005
52078	COG4208	PF00528
52079	COG4208	TIGR00969
52080	COG4208	TIGR02140
52081	COG4208	TIGR00968
52082	COG4208	COG1118
52083	COG4208	PF00005
52084	COG1118	PF00528
52085	COG1118	TIGR00969
52086	COG1118	TIGR02140
52087	COG1118	TIGR00968
52088	COG1118	COG4208
52089	COG1118	PF00005
52090	PF00005	PF00528
52091	PF00005	TIGR00969
52092	PF00005	TIGR02140
52093	PF00005	TIGR00968
52094	PF00005	COG4208
52095	PF00005	COG1118
52096	TIGR01946	TIGR01948
52097	TIGR01948	TIGR01946
52098	COG1934	PF12399
52099	COG1934	TIGR03002
52100	COG1934	COG1137
52101	COG1934	PF00005
52102	COG1934	TIGR04406
52103	PF12399	COG1934
52104	PF12399	TIGR03002
52105	PF12399	COG1137
52106	PF12399	PF00005
52107	PF12399	TIGR04406
52108	TIGR03002	COG1934
52109	TIGR03002	PF12399
52110	TIGR03002	COG1137
52111	TIGR03002	PF00005
52112	TIGR03002	TIGR04406
52113	COG1137	COG1934
52114	COG1137	PF12399
52115	COG1137	TIGR03002
52116	COG1137	PF00005
52117	COG1137	TIGR04406
52118	PF00005	COG1934
52119	PF00005	PF12399
52120	PF00005	TIGR03002
52121	PF00005	COG1137
52122	PF00005	TIGR04406
52123	TIGR04406	COG1934
52124	TIGR04406	PF12399
52125	TIGR04406	TIGR03002
52126	TIGR04406	COG1137
52127	TIGR04406	PF00005
52128	COG2386	TIGR01190
52129	COG2386	COG0755
52130	COG2386	TIGR01191
52131	TIGR01190	COG2386
52132	TIGR01190	COG0755
52133	TIGR01190	TIGR01191
52134	COG0755	COG2386
52135	COG0755	TIGR01190
52136	COG0755	TIGR01191
52137	TIGR01191	COG2386
52138	TIGR01191	TIGR01190
