TIGR03410	GO:0015840	NULL
TIGR03410	GO:0033221	contributes_to
TIGR03410	GO:0055052	NULL
TIGR03411	GO:0005524	NULL
TIGR03411	GO:0009898	NULL
TIGR03411	GO:0015840	NULL
TIGR03411	GO:0033221	contributes_to
TIGR03411	GO:0055052	NULL
TIGR03414	GO:0015220	contributes_to
TIGR03414	GO:0015871	NULL
TIGR03414	GO:0055052	NULL
TIGR03415	GO:0015220	contributes_to
TIGR03415	GO:0015871	NULL
TIGR03415	GO:0055052	NULL
TIGR03434	GO:0003674	NULL
TIGR03434	GO:0005887	NULL
TIGR03434	GO:0006810	NULL
TIGR03441	GO:0015204	NULL
TIGR03441	GO:0015840	NULL
TIGR03441	GO:0016021	NULL
TIGR03496	GO:0001539	NULL
TIGR03496	GO:0009288	NULL
TIGR03496	GO:0009296	NULL
TIGR03496	GO:0016887	NULL
TIGR03497	GO:0001539	NULL
TIGR03497	GO:0009288	NULL
TIGR03497	GO:0009296	NULL
TIGR03497	GO:0016887	NULL
TIGR03608	GO:0005524	NULL
TIGR03608	GO:0006810	NULL
TIGR03608	GO:0042626	NULL
TIGR03656	GO:0020037	NULL
TIGR03657	GO:0020037	NULL
TIGR03658	GO:0020037	NULL
TIGR03669	GO:0015840	NULL
TIGR03669	GO:0033219	NULL
TIGR03669	GO:0033221	contributes_to
TIGR03669	GO:0055052	NULL
TIGR03708	GO:0005575	NULL
TIGR03708	GO:0006797	NULL
TIGR03708	GO:0043751	NULL
TIGR03797	GO:0015440	NULL
TIGR03797	GO:0043213	NULL
TIGR03802	GO:0015300	NULL
TIGR03810	GO:0005887	NULL
TIGR03810	GO:0006527	NULL
TIGR03810	GO:0043858	NULL
TIGR03817	GO:0006139	NULL
TIGR03817	GO:0008026	NULL
TIGR03850	GO:0008643	NULL
TIGR03850	GO:0048030	NULL
TIGR03851	GO:0006032	NULL
TIGR03851	GO:0015764	NULL
TIGR03851	GO:0048029	NULL
TIGR03851	GO:0048030	NULL
TIGR03919	GO:0003674	NULL
TIGR03919	GO:0009306	NULL
TIGR03920	GO:0003674	NULL
TIGR03920	GO:0009306	NULL
TIGR03921	GO:0008236	NULL
TIGR03921	GO:0009306	NULL
TIGR03922	GO:0009306	NULL
TIGR03922	GO:0016887	NULL
TIGR03923	GO:0009306	NULL
TIGR03924	GO:0003674	NULL
TIGR03924	GO:0009306	NULL
TIGR03925	GO:0009306	NULL
TIGR03926	GO:0003674	NULL
TIGR03926	GO:0009306	NULL
TIGR03927	GO:0003674	NULL
TIGR03927	GO:0009306	NULL
TIGR03928	GO:0003674	NULL
TIGR03928	GO:0009306	NULL
TIGR03930	GO:0003674	NULL
TIGR03930	GO:0005576	NULL
TIGR03930	GO:0008150	NULL
TIGR03931	GO:0003674	NULL
TIGR03931	GO:0009306	NULL
TIGR03939	GO:0005215	NULL
TIGR03939	GO:0015774	NULL
TIGR03939	GO:0042710	NULL
TIGR03939	GO:0045203	NULL
TIGR04056	GO:0015563	NULL
TIGR04056	GO:0045203	NULL
TIGR04056	GO:0071702	NULL
TIGR04060	GO:0005887	NULL
TIGR04060	GO:0015499	NULL
TIGR04060	GO:0015724	NULL
TIGR04259	GO:0015297	NULL
TIGR04406	GO:0009898	NULL
TIGR04406	GO:0015221	NULL
TIGR04406	GO:0015920	NULL
TIGR04406	GO:0042626	NULL
TIGR04406	GO:0043190	NULL
TIGR04407	GO:0005886	NULL
TIGR04407	GO:0015221	NULL
TIGR04407	GO:0015920	NULL
TIGR04408	GO:0005886	NULL
TIGR04408	GO:0015221	NULL
TIGR04408	GO:0015920	NULL
TIGR04409	GO:0005886	NULL
TIGR04409	GO:0015221	NULL
TIGR04409	GO:0015920	NULL
TIGR04411	GO:0015628	NULL
TIGR04414	GO:0006493	NULL
TIGR04414	GO:0016757	NULL
TIGR04518	GO:0005215	NULL
TIGR04518	GO:0006810	NULL
TIGR04520	GO:0005524	NULL
TIGR04520	GO:0006810	NULL
TIGR04520	GO:0009898	NULL
TIGR04520	GO:0042626	NULL
TIGR04521	GO:0005524	NULL
TIGR04521	GO:0006810	NULL
TIGR04521	GO:0009898	NULL
TIGR04521	GO:0042626	NULL
TIGR04522	GO:0005215	NULL
TIGR04522	GO:0006810	NULL
TIGR04549	GO:0016787	NULL
TIGR04549	GO:0071702	NULL
