	Node1	Node2
42516	COG1863	COG0651
42517	COG0651	PF01899
42518	COG0651	PF00361
42519	COG0651	COG1863
42520	PF00361	COG0651
42521	PF00361	COG1006
42522	COG0651	PF00361
42523	COG0651	COG1006
42524	COG1006	PF00361
42525	COG1006	COG0651
42526	COG1173	PF00528
42527	COG1173	PF12911
42528	COG1173	COG0601
42529	PF00528	COG1173
42530	PF00528	PF12911
42531	PF00528	COG0601
42532	PF12911	COG1173
42533	PF12911	PF00528
42534	PF12911	COG0601
42535	COG0601	COG1173
42536	COG0601	PF00528
42537	COG0601	PF12911
42538	COG2212	PF00361
42539	COG2212	COG0651
42540	PF00361	COG2212
42541	PF00361	COG0651
42542	COG0651	COG2212
42543	COG0651	PF00361
42544	COG1009	PF04039
42545	COG1009	PF00361
42546	COG1009	TIGR00940
42547	COG1009	COG2111
42548	PF04039	COG1009
42549	PF04039	PF00361
42550	PF04039	TIGR00940
42551	PF04039	COG2111
42552	PF00361	COG1009
42553	PF00361	PF04039
42554	PF00361	TIGR00940
42555	PF00361	COG2111
42556	TIGR00940	COG1009
42557	TIGR00940	PF04039
42558	TIGR00940	PF00361
42559	TIGR00940	COG2111
42560	COG2111	COG1009
42561	COG2111	PF04039
42562	COG2111	PF00361
42563	COG2111	TIGR00940
42564	PF03334	COG2212
42565	PF03334	COG1320
42566	PF03334	TIGR01300
42567	COG2212	PF03334
42568	COG2212	COG1320
42569	COG2212	TIGR01300
42570	COG1320	PF03334
42571	COG1320	COG2212
42572	COG1320	TIGR01300
42573	TIGR01300	PF03334
42574	TIGR01300	COG2212
42575	TIGR01300	COG1320
42576	PF01899	COG1863
42577	PF01899	COG2212
42578	COG1863	PF01899
42579	COG1863	COG2212
42580	COG2212	PF01899
42581	COG2212	COG1863
42582	PF03334	PF01899
42583	PF03334	COG1320
42584	PF03334	COG1863
42585	PF03334	TIGR01300
42586	PF01899	PF03334
42587	PF01899	COG1320
42588	PF01899	COG1863
42589	PF01899	TIGR01300
42590	COG1320	PF03334
42591	COG1320	PF01899
42592	COG1320	COG1863
42593	COG1320	TIGR01300
42594	COG1863	PF03334
42595	COG1863	PF01899
42596	COG1863	COG1320
42597	COG1863	TIGR01300
42598	TIGR01300	PF03334
42599	TIGR01300	PF01899
42600	TIGR01300	COG1320
42601	TIGR01300	COG1863
42602	PF04039	COG1006
42603	PF04039	COG2111
42604	COG1006	PF04039
42605	COG1006	COG2111
42606	COG2111	PF04039
42607	COG2111	COG1006
42608	PF04039	PF00361
42609	PF04039	COG0651
42610	PF04039	COG2111
42611	PF00361	PF04039
42612	PF00361	COG0651
42613	PF00361	COG2111
42614	COG0651	PF04039
42615	COG0651	PF00361
42616	COG0651	COG2111
42617	COG2111	PF04039
42618	COG2111	PF00361
42619	COG2111	COG0651
42620	COG1009	PF00361
42621	COG1009	TIGR00940
42622	COG1009	COG1006
42623	COG1009	COG2111
42624	PF00361	COG1009
42625	PF00361	TIGR00940
42626	PF00361	COG1006
42627	PF00361	COG2111
42628	TIGR00940	COG1009
42629	TIGR00940	PF00361
42630	TIGR00940	COG1006
42631	TIGR00940	COG2111
42632	COG1006	COG1009
42633	COG1006	PF00361
42634	COG1006	TIGR00940
42635	COG1006	COG2111
42636	COG2111	COG1009
42637	COG2111	PF00361
42638	COG2111	TIGR00940
42639	COG2111	COG1006
42640	PF00005	COG1126
42641	PF00005	COG0834
42642	COG1126	PF00005
42643	COG1126	COG0834
42644	COG0834	PF00005
42645	COG0834	COG1126
42646	PF00358	TIGR01417
42647	PF00358	PF00367
42648	PF00358	PF02378
42649	TIGR01417	PF00358
42650	TIGR01417	PF00367
42651	TIGR01417	PF02378
42652	PF00367	PF00358
42653	PF00367	TIGR01417
42654	PF00367	PF02378
42655	PF02378	PF00358
42656	PF02378	TIGR01417
42657	PF02378	PF00367
42658	PF00005	PF00664
42659	PF00005	COG1132
42660	PF00664	PF00005
42661	PF00664	COG1132
42662	COG1132	PF00005
42663	COG1132	PF00664
42664	COG1136	PF00005
42665	COG1136	PF02687
42666	COG1136	COG0577
42667	PF00005	COG1136
42668	PF00005	PF02687
42669	PF00005	COG0577
42670	PF02687	COG1136
42671	PF02687	PF00005
42672	PF02687	COG0577
42673	COG0577	COG1136
42674	COG0577	PF00005
42675	COG0577	PF02687
42676	COG1174	PF00528
42677	PF00528	COG1174
42678	PF03334	COG2212
42679	PF03334	COG1320
42680	PF03334	TIGR01300
42681	COG2212	PF03334
42682	COG2212	COG1320
42683	COG2212	TIGR01300
42684	COG1320	PF03334
42685	COG1320	COG2212
42686	COG1320	TIGR01300
42687	TIGR01300	PF03334
42688	TIGR01300	COG2212
42689	TIGR01300	COG1320
42690	COG1121	PF00005
42691	COG1121	PF01297
42692	COG1121	COG0803
42693	PF00005	COG1121
42694	PF00005	PF01297
42695	PF00005	COG0803
42696	PF01297	COG1121
42697	PF01297	PF00005
42698	PF01297	COG0803
42699	COG0803	COG1121
42700	COG0803	PF00005
42701	COG0803	PF01297
42702	COG1687	COG1296
42703	COG1687	PF05437
42704	COG1296	COG1687
42705	COG1296	PF05437
42706	PF05437	COG1687
42707	PF05437	COG1296
42708	PF00005	COG1668
42709	PF00005	COG4555
42710	COG1668	PF00005
42711	COG1668	COG4555
42712	COG4555	PF00005
42713	COG4555	COG1668
42714	PF01547	PF00528
42715	PF01547	COG0395
42716	PF01547	COG1653
42717	PF00528	PF01547
42718	PF00528	COG0395
42719	PF00528	COG1653
42720	COG0395	PF01547
42721	COG0395	PF00528
42722	COG0395	COG1653
42723	COG1653	PF01547
42724	COG1653	PF00528
42725	COG1653	COG0395
42726	PF00005	COG1174
42727	PF00005	COG1125
42728	PF00005	PF00528
42729	PF00005	TIGR01186
42730	COG1174	PF00005
42731	COG1174	COG1125
42732	COG1174	PF00528
42733	COG1174	TIGR01186
42734	COG1125	PF00005
42735	COG1125	COG1174
42736	COG1125	PF00528
42737	COG1125	TIGR01186
42738	PF00528	PF00005
42739	PF00528	COG1174
42740	PF00528	COG1125
42741	PF00528	TIGR01186
42742	TIGR01186	PF00005
42743	TIGR01186	COG1174
42744	TIGR01186	COG1125
42745	TIGR01186	PF00528
42746	COG0765	PF00005
42747	COG0765	PF00528
42748	COG0765	TIGR01726
42749	COG0765	COG1126
42750	PF00005	COG0765
42751	PF00005	PF00528
42752	PF00005	TIGR01726
42753	PF00005	COG1126
42754	PF00528	COG0765
42755	PF00528	PF00005
42756	PF00528	TIGR01726
42757	PF00528	COG1126
42758	TIGR01726	COG0765
42759	TIGR01726	PF00005
42760	TIGR01726	PF00528
42761	TIGR01726	COG1126
42762	COG1126	COG0765
42763	COG1126	PF00005
42764	COG1126	PF00528
42765	COG1126	TIGR01726
42766	COG1117	PF00005
42767	COG1117	TIGR00972
42768	COG1117	PF00528
42769	COG1117	COG0581
42770	COG1117	TIGR00974
42771	PF00005	COG1117
42772	PF00005	TIGR00972
42773	PF00005	PF00528
42774	PF00005	COG0581
42775	PF00005	TIGR00974
42776	TIGR00972	COG1117
42777	TIGR00972	PF00005
42778	TIGR00972	PF00528
42779	TIGR00972	COG0581
42780	TIGR00972	TIGR00974
42781	PF00528	COG1117
42782	PF00528	PF00005
42783	PF00528	TIGR00972
42784	PF00528	COG0581
42785	PF00528	TIGR00974
42786	COG0581	COG1117
42787	COG0581	PF00005
42788	COG0581	TIGR00972
42789	COG0581	PF00528
42790	COG0581	TIGR00974
42791	TIGR00974	COG1117
42792	TIGR00974	PF00005
42793	TIGR00974	TIGR00972
42794	TIGR00974	PF00528
42795	TIGR00974	COG0581
42796	PF00005	COG1129
42797	PF00005	COG1879
42798	COG1129	PF00005
42799	COG1129	COG1879
42800	COG1879	PF00005
42801	COG1879	COG1129
42802	PF00528	COG0395
42803	PF00528	COG1653
42804	COG0395	PF00528
42805	COG0395	COG1653
42806	COG1653	PF00528
42807	COG1653	COG0395
42808	PF00359	PF02378
42809	PF02378	PF00359
42810	COG0765	PF00005
42811	COG0765	PF00528
42812	COG0765	TIGR01726
42813	COG0765	COG1126
42814	PF00005	COG0765
42815	PF00005	PF00528
42816	PF00005	TIGR01726
42817	PF00005	COG1126
42818	PF00528	COG0765
42819	PF00528	PF00005
42820	PF00528	TIGR01726
42821	PF00528	COG1126
42822	TIGR01726	COG0765
42823	TIGR01726	PF00005
42824	TIGR01726	PF00528
42825	TIGR01726	COG1126
42826	COG1126	COG0765
42827	COG1126	PF00005
42828	COG1126	PF00528
42829	COG1126	TIGR01726
42830	PF01899	COG1863
42831	PF01899	COG2212
42832	COG1863	PF01899
42833	COG1863	COG2212
42834	COG2212	PF01899
42835	COG2212	COG1863
42836	PF00005	PF04069
42837	PF00005	COG1125
42838	PF00005	TIGR01186
42839	PF00005	COG1732
42840	PF04069	PF00005
42841	PF04069	COG1125
42842	PF04069	TIGR01186
42843	PF04069	COG1732
42844	COG1125	PF00005
42845	COG1125	PF04069
42846	COG1125	TIGR01186
42847	COG1125	COG1732
42848	TIGR01186	PF00005
42849	TIGR01186	PF04069
42850	TIGR01186	COG1125
42851	TIGR01186	COG1732
42852	COG1732	PF00005
42853	COG1732	PF04069
42854	COG1732	COG1125
42855	COG1732	TIGR01186
42856	COG0609	PF01032
42857	PF01032	COG0609
42858	PF00528	COG0395
42859	PF00528	COG1653
42860	COG0395	PF00528
42861	COG0395	COG1653
42862	COG1653	PF00528
42863	COG1653	COG0395
42864	COG0715	PF00528
42865	COG0715	TIGR01728
42866	COG0715	COG0600
42867	PF00528	COG0715
42868	PF00528	TIGR01728
42869	PF00528	COG0600
42870	TIGR01728	COG0715
42871	TIGR01728	PF00528
42872	TIGR01728	COG0600
42873	COG0600	COG0715
42874	COG0600	PF00528
42875	COG0600	TIGR01728
42876	TIGR00711	COG1566
42877	COG1566	TIGR00711
42878	PF12911	PF00005
42879	PF12911	PF08352
42880	PF12911	COG0444
42881	PF12911	PF00528
42882	PF12911	COG1173
42883	PF12911	TIGR01727
42884	PF00005	PF12911
42885	PF00005	PF08352
42886	PF00005	COG0444
42887	PF00005	PF00528
42888	PF00005	COG1173
42889	PF00005	TIGR01727
42890	PF08352	PF12911
42891	PF08352	PF00005
42892	PF08352	COG0444
42893	PF08352	PF00528
42894	PF08352	COG1173
42895	PF08352	TIGR01727
42896	COG0444	PF12911
42897	COG0444	PF00005
42898	COG0444	PF08352
42899	COG0444	PF00528
42900	COG0444	COG1173
42901	COG0444	TIGR01727
42902	PF00528	PF12911
42903	PF00528	PF00005
42904	PF00528	PF08352
42905	PF00528	COG0444
42906	PF00528	COG1173
42907	PF00528	TIGR01727
42908	COG1173	PF12911
42909	COG1173	PF00005
42910	COG1173	PF08352
42911	COG1173	COG0444
42912	COG1173	PF00528
42913	COG1173	TIGR01727
42914	TIGR01727	PF12911
42915	TIGR01727	PF00005
42916	TIGR01727	PF08352
42917	TIGR01727	COG0444
42918	TIGR01727	PF00528
42919	TIGR01727	COG1173
42920	COG1174	PF00528
42921	COG1174	PF04069
42922	COG1174	COG1732
42923	PF00528	COG1174
42924	PF00528	PF04069
42925	PF00528	COG1732
42926	PF04069	COG1174
42927	PF04069	PF00528
42928	PF04069	COG1732
42929	COG1732	COG1174
42930	COG1732	PF00528
42931	COG1732	PF04069
42932	COG0765	PF00005
42933	COG0765	PF00528
42934	COG0765	TIGR01726
42935	COG0765	COG1126
42936	PF00005	COG0765
42937	PF00005	PF00528
42938	PF00005	TIGR01726
42939	PF00005	COG1126
42940	PF00528	COG0765
42941	PF00528	PF00005
42942	PF00528	TIGR01726
42943	PF00528	COG1126
42944	TIGR01726	COG0765
42945	TIGR01726	PF00005
42946	TIGR01726	PF00528
42947	TIGR01726	COG1126
42948	COG1126	COG0765
42949	COG1126	PF00005
42950	COG1126	PF00528
42951	COG1126	TIGR01726
42952	PF00496	PF00528
42953	PF00496	COG4166
42954	PF00496	COG0601
42955	PF00528	PF00496
42956	PF00528	COG4166
42957	PF00528	COG0601
42958	COG4166	PF00496
42959	COG4166	PF00528
42960	COG4166	COG0601
42961	COG0601	PF00496
42962	COG0601	PF00528
42963	COG0601	COG4166
42964	PF00528	COG4209
42965	PF00528	COG0395
42966	COG4209	PF00528
42967	COG4209	COG0395
42968	COG0395	PF00528
42969	COG0395	COG4209
42970	COG1117	PF00005
42971	COG1117	TIGR02138
42972	COG1117	TIGR00972
42973	COG1117	PF00528
42974	COG1117	COG0573
42975	PF00005	COG1117
42976	PF00005	TIGR02138
42977	PF00005	TIGR00972
42978	PF00005	PF00528
42979	PF00005	COG0573
42980	TIGR02138	COG1117
42981	TIGR02138	PF00005
42982	TIGR02138	TIGR00972
42983	TIGR02138	PF00528
42984	TIGR02138	COG0573
42985	TIGR00972	COG1117
42986	TIGR00972	PF00005
42987	TIGR00972	TIGR02138
42988	TIGR00972	PF00528
42989	TIGR00972	COG0573
42990	PF00528	COG1117
42991	PF00528	PF00005
42992	PF00528	TIGR02138
42993	PF00528	TIGR00972
42994	PF00528	COG0573
42995	COG0573	COG1117
42996	COG0573	PF00005
42997	COG0573	TIGR02138
42998	COG0573	TIGR00972
42999	COG0573	PF00528
43000	COG0363	PF00358
43001	COG0363	PF00367
43002	COG0363	PF02378
43003	PF00358	COG0363
43004	PF00358	PF00367
43005	PF00358	PF02378
43006	PF00367	COG0363
43007	PF00367	PF00358
43008	PF00367	PF02378
43009	PF02378	COG0363
43010	PF02378	PF00358
43011	PF02378	PF00367
43012	COG0842	PF00005
43013	COG0842	COG1131
43014	PF00005	COG0842
43015	PF00005	COG1131
43016	COG1131	COG0842
43017	COG1131	PF00005
43018	COG0765	PF00005
43019	COG0765	PF00528
43020	COG0765	TIGR01726
43021	COG0765	COG1126
43022	PF00005	COG0765
43023	PF00005	PF00528
43024	PF00005	TIGR01726
43025	PF00005	COG1126
43026	PF00528	COG0765
43027	PF00528	PF00005
43028	PF00528	TIGR01726
43029	PF00528	COG1126
43030	TIGR01726	COG0765
43031	TIGR01726	PF00005
43032	TIGR01726	PF00528
43033	TIGR01726	COG1126
43034	COG1126	COG0765
43035	COG1126	PF00005
43036	COG1126	PF00528
43037	COG1126	TIGR01726
43038	COG1175	PF00528
43039	COG1175	COG0395
43040	PF00528	COG1175
43041	PF00528	COG0395
43042	COG0395	COG1175
43043	COG0395	PF00528
43044	COG4607	COG4605
43045	COG4607	PF01032
43046	COG4605	COG4607
43047	COG4605	PF01032
43048	PF01032	COG4607
43049	PF01032	COG4605
43050	COG0765	PF00528
43051	COG0765	TIGR01726
43052	COG0765	COG0834
43053	PF00528	COG0765
43054	PF00528	TIGR01726
43055	PF00528	COG0834
43056	TIGR01726	COG0765
43057	TIGR01726	PF00528
43058	TIGR01726	COG0834
43059	COG0834	COG0765
43060	COG0834	PF00528
43061	COG0834	TIGR01726
43062	COG4594	COG0609
43063	COG4594	PF01032
43064	COG0609	COG4594
43065	COG0609	PF01032
43066	PF01032	COG4594
43067	PF01032	COG0609
43068	COG0765	PF00528
43069	COG0765	TIGR01726
43070	COG0765	COG0834
43071	PF00528	COG0765
43072	PF00528	TIGR01726
43073	PF00528	COG0834
43074	TIGR01726	COG0765
43075	TIGR01726	PF00528
43076	TIGR01726	COG0834
43077	COG0834	COG0765
43078	COG0834	PF00528
43079	COG0834	TIGR01726
43080	PF00005	COG4606
43081	PF00005	COG4604
43082	PF00005	PF01032
43083	COG4606	PF00005
43084	COG4606	COG4604
43085	COG4606	PF01032
43086	COG4604	PF00005
43087	COG4604	COG4606
43088	COG4604	PF01032
43089	PF01032	PF00005
43090	PF01032	COG4606
43091	PF01032	COG4604
43092	PF00005	PF02687
43093	PF02687	PF00005
43094	PF00359	PF02378
43095	PF02378	PF00359
43096	PF00528	TIGR01726
43097	PF00528	COG0834
43098	TIGR01726	PF00528
43099	TIGR01726	COG0834
43100	COG0834	PF00528
43101	COG0834	TIGR01726
43102	PF00005	COG1126
43103	PF00005	PF00528
43104	PF00005	TIGR01726
43105	COG1126	PF00005
43106	COG1126	PF00528
43107	COG1126	TIGR01726
43108	PF00528	PF00005
43109	PF00528	COG1126
43110	PF00528	TIGR01726
43111	TIGR01726	PF00005
43112	TIGR01726	COG1126
43113	TIGR01726	PF00528
43114	PF00005	COG1129
43115	PF00005	PF05025
43116	COG1129	PF00005
43117	COG1129	PF05025
43118	PF05025	PF00005
43119	PF05025	COG1129
43120	COG1175	PF00528
43121	COG1175	COG3833
43122	PF00528	COG1175
43123	PF00528	COG3833
43124	COG3833	COG1175
43125	COG3833	PF00528
43126	COG4987	PF00005
43127	COG4987	TIGR02868
43128	COG4987	COG4988
43129	COG4987	PF00664
43130	COG4987	TIGR02857
43131	PF00005	COG4987
43132	PF00005	TIGR02868
43133	PF00005	COG4988
43134	PF00005	PF00664
43135	PF00005	TIGR02857
43136	TIGR02868	COG4987
43137	TIGR02868	PF00005
43138	TIGR02868	COG4988
43139	TIGR02868	PF00664
43140	TIGR02868	TIGR02857
43141	COG4988	COG4987
43142	COG4988	PF00005
43143	COG4988	TIGR02868
43144	COG4988	PF00664
43145	COG4988	TIGR02857
43146	PF00664	COG4987
43147	PF00664	PF00005
43148	PF00664	TIGR02868
43149	PF00664	COG4988
43150	PF00664	TIGR02857
43151	TIGR02857	COG4987
43152	TIGR02857	PF00005
43153	TIGR02857	TIGR02868
43154	TIGR02857	COG4988
43155	TIGR02857	PF00664
43156	COG1174	PF00528
43157	COG1174	PF04069
43158	COG1174	COG1732
43159	PF00528	COG1174
43160	PF00528	PF04069
43161	PF00528	COG1732
43162	PF04069	COG1174
43163	PF04069	PF00528
43164	PF04069	COG1732
43165	COG1732	COG1174
43166	COG1732	PF00528
43167	COG1732	PF04069
43168	COG0614	COG0609
43169	COG0614	PF01032
43170	COG0609	COG0614
43171	COG0609	PF01032
43172	PF01032	COG0614
43173	PF01032	COG0609
43174	PF01297	COG1108
43175	PF01297	COG0803
43176	PF01297	PF00950
43177	COG1108	PF01297
43178	COG1108	COG0803
43179	COG1108	PF00950
43180	COG0803	PF01297
43181	COG0803	COG1108
43182	COG0803	PF00950
43183	PF00950	PF01297
43184	PF00950	COG1108
43185	PF00950	COG0803
43186	PF00361	TIGR00944
43187	PF00361	COG0651
43188	PF00361	COG1006
43189	TIGR00944	PF00361
43190	TIGR00944	COG0651
43191	TIGR00944	COG1006
43192	COG0651	PF00361
43193	COG0651	TIGR00944
43194	COG0651	COG1006
43195	COG1006	PF00361
43196	COG1006	TIGR00944
43197	COG1006	COG0651
43198	COG1175	PF00528
43199	COG1175	COG0395
43200	PF00528	COG1175
43201	PF00528	COG0395
43202	COG0395	COG1175
43203	COG0395	PF00528
43204	PF00005	PF00528
43205	PF00005	COG1135
43206	PF00005	COG2011
43207	PF00528	PF00005
43208	PF00528	COG1135
43209	PF00528	COG2011
43210	COG1135	PF00005
43211	COG1135	PF00528
43212	COG1135	COG2011
43213	COG2011	PF00005
43214	COG2011	PF00528
43215	COG2011	COG1135
43216	PF01547	PF00528
43217	PF01547	COG4209
43218	PF01547	COG1653
43219	PF00528	PF01547
43220	PF00528	COG4209
43221	PF00528	COG1653
43222	COG4209	PF01547
43223	COG4209	PF00528
43224	COG4209	COG1653
43225	COG1653	PF01547
43226	COG1653	PF00528
43227	COG1653	COG4209
43228	COG0390	PF00005
43229	COG0390	COG1117
43230	PF00005	COG0390
43231	PF00005	COG1117
43232	COG1117	COG0390
43233	COG1117	PF00005
43234	COG1136	PF00005
43235	COG1136	PF02687
43236	PF00005	COG1136
43237	PF00005	PF02687
43238	PF02687	COG1136
43239	PF02687	PF00005
43240	PF00005	COG1126
43241	PF00005	COG0834
43242	COG1126	PF00005
43243	COG1126	COG0834
43244	COG0834	PF00005
43245	COG0834	COG1126
43246	COG1136	PF00005
43247	COG1136	PF02687
43248	COG1136	COG0577
43249	PF00005	COG1136
43250	PF00005	PF02687
43251	PF00005	COG0577
43252	PF02687	COG1136
43253	PF02687	PF00005
43254	PF02687	COG0577
43255	COG0577	COG1136
43256	COG0577	PF00005
43257	COG0577	PF02687
43258	PF12538	TIGR03926
43259	PF12538	TIGR03928
43260	PF12538	PF10140
43261	TIGR03926	PF12538
43262	TIGR03926	TIGR03928
43263	TIGR03926	PF10140
43264	TIGR03928	PF12538
43265	TIGR03928	TIGR03926
43266	TIGR03928	PF10140
43267	PF10140	PF12538
43268	PF10140	TIGR03926
43269	PF10140	TIGR03928
43270	COG4605	PF00005
43271	COG4605	COG4604
43272	COG4605	PF01032
43273	PF00005	COG4605
43274	PF00005	COG4604
43275	PF00005	PF01032
43276	COG4604	COG4605
43277	COG4604	PF00005
43278	COG4604	PF01032
43279	PF01032	COG4605
43280	PF01032	PF00005
43281	PF01032	COG4604
43282	COG0765	PF00528
43283	COG0765	TIGR01726
43284	COG0765	COG0834
43285	PF00528	COG0765
43286	PF00528	TIGR01726
43287	PF00528	COG0834
43288	TIGR01726	COG0765
43289	TIGR01726	PF00528
43290	TIGR01726	COG0834
43291	COG0834	COG0765
43292	COG0834	PF00528
43293	COG0834	TIGR01726
43294	COG1136	PF00005
43295	COG1136	PF02687
43296	COG1136	COG0577
43297	PF00005	COG1136
43298	PF00005	PF02687
43299	PF00005	COG0577
43300	PF02687	COG1136
43301	PF02687	PF00005
43302	PF02687	COG0577
43303	COG0577	COG1136
43304	COG0577	PF00005
43305	COG0577	PF02687
43306	PF12911	PF00005
43307	PF12911	PF08352
43308	PF12911	COG0444
43309	PF12911	PF00528
43310	PF12911	COG1173
43311	PF12911	TIGR01727
43312	PF00005	PF12911
43313	PF00005	PF08352
43314	PF00005	COG0444
43315	PF00005	PF00528
43316	PF00005	COG1173
43317	PF00005	TIGR01727
43318	PF08352	PF12911
43319	PF08352	PF00005
43320	PF08352	COG0444
43321	PF08352	PF00528
43322	PF08352	COG1173
43323	PF08352	TIGR01727
43324	COG0444	PF12911
43325	COG0444	PF00005
43326	COG0444	PF08352
43327	COG0444	PF00528
43328	COG0444	COG1173
43329	COG0444	TIGR01727
43330	PF00528	PF12911
43331	PF00528	PF00005
43332	PF00528	PF08352
43333	PF00528	COG0444
43334	PF00528	COG1173
43335	PF00528	TIGR01727
43336	COG1173	PF12911
43337	COG1173	PF00005
43338	COG1173	PF08352
43339	COG1173	COG0444
43340	COG1173	PF00528
43341	COG1173	TIGR01727
43342	TIGR01727	PF12911
43343	TIGR01727	PF00005
43344	TIGR01727	PF08352
43345	TIGR01727	COG0444
43346	TIGR01727	PF00528
43347	TIGR01727	COG1173
43348	COG1464	PF00528
43349	COG1464	COG2011
43350	PF00528	COG1464
43351	PF00528	COG2011
43352	COG2011	COG1464
43353	COG2011	PF00528
43354	COG0609	PF01032
43355	PF01032	COG0609
43356	PF00005	PF04069
43357	PF00005	COG1125
43358	PF00005	TIGR01186
43359	PF00005	COG1732
43360	PF04069	PF00005
43361	PF04069	COG1125
43362	PF04069	TIGR01186
43363	PF04069	COG1732
43364	COG1125	PF00005
43365	COG1125	PF04069
43366	COG1125	TIGR01186
43367	COG1125	COG1732
43368	TIGR01186	PF00005
43369	TIGR01186	PF04069
43370	TIGR01186	COG1125
43371	TIGR01186	COG1732
43372	COG1732	PF00005
43373	COG1732	PF04069
43374	COG1732	COG1125
43375	COG1732	TIGR01186
43376	PF00005	PF09819
43377	PF00005	COG4721
43378	PF00005	COG1122
43379	PF09819	PF00005
43380	PF09819	COG4721
43381	PF09819	COG1122
43382	COG4721	PF00005
43383	COG4721	PF09819
43384	COG4721	COG1122
43385	COG1122	PF00005
43386	COG1122	PF09819
43387	COG1122	COG4721
43388	COG4605	COG4606
43389	COG4605	PF01032
43390	COG4606	COG4605
43391	COG4606	PF01032
43392	PF01032	COG4605
43393	PF01032	COG4606
43394	PF00005	TIGR04521
43395	PF00005	TIGR04520
43396	PF00005	COG1122
43397	TIGR04521	PF00005
43398	TIGR04521	TIGR04520
43399	TIGR04521	COG1122
43400	TIGR04520	PF00005
43401	TIGR04520	TIGR04521
43402	TIGR04520	COG1122
43403	COG1122	PF00005
43404	COG1122	TIGR04521
43405	COG1122	TIGR04520
43406	PF00005	COG1126
43407	PF00005	COG0834
43408	COG1126	PF00005
43409	COG1126	COG0834
43410	COG0834	PF00005
43411	COG0834	COG1126
43412	COG1175	PF00528
43413	COG1175	COG0395
43414	PF00528	COG1175
43415	PF00528	COG0395
43416	COG0395	COG1175
43417	COG0395	PF00528
43418	PF00005	COG3845
43419	PF00005	PF02653
43420	PF00005	COG4603
43421	COG3845	PF00005
43422	COG3845	PF02653
43423	COG3845	COG4603
43424	PF02653	PF00005
43425	PF02653	COG3845
43426	PF02653	COG4603
43427	COG4603	PF00005
43428	COG4603	COG3845
43429	COG4603	PF02653
43430	COG4607	PF00005
43431	COG4607	COG4604
43432	PF00005	COG4607
43433	PF00005	COG4604
43434	COG4604	COG4607
43435	COG4604	PF00005
43436	COG1174	PF00528
43437	COG1174	PF04069
43438	COG1174	COG1732
43439	PF00528	COG1174
43440	PF00528	PF04069
43441	PF00528	COG1732
43442	PF04069	COG1174
43443	PF04069	PF00528
43444	PF04069	COG1732
43445	COG1732	COG1174
43446	COG1732	PF00528
43447	COG1732	PF04069
43448	COG1175	PF00528
43449	COG1175	COG3833
43450	PF00528	COG1175
43451	PF00528	COG3833
43452	COG3833	COG1175
43453	COG3833	PF00528
43454	COG0601	PF00005
43455	COG0601	PF08352
43456	COG0601	COG0444
43457	COG0601	PF00528
43458	COG0601	TIGR01727
43459	PF00005	COG0601
43460	PF00005	PF08352
43461	PF00005	COG0444
43462	PF00005	PF00528
43463	PF00005	TIGR01727
43464	PF08352	COG0601
43465	PF08352	PF00005
43466	PF08352	COG0444
43467	PF08352	PF00528
43468	PF08352	TIGR01727
43469	COG0444	COG0601
43470	COG0444	PF00005
43471	COG0444	PF08352
43472	COG0444	PF00528
43473	COG0444	TIGR01727
43474	PF00528	COG0601
43475	PF00528	PF00005
43476	PF00528	PF08352
43477	PF00528	COG0444
43478	PF00528	TIGR01727
43479	TIGR01727	COG0601
43480	TIGR01727	PF00005
43481	TIGR01727	PF08352
43482	TIGR01727	COG0444
43483	TIGR01727	PF00528
43484	PF00005	TIGR04521
43485	PF00005	PF02361
43486	PF00005	COG0619
43487	PF00005	COG1122
43488	TIGR04521	PF00005
43489	TIGR04521	PF02361
43490	TIGR04521	COG0619
43491	TIGR04521	COG1122
43492	PF02361	PF00005
43493	PF02361	TIGR04521
43494	PF02361	COG0619
43495	PF02361	COG1122
43496	COG0619	PF00005
43497	COG0619	TIGR04521
43498	COG0619	PF02361
43499	COG0619	COG1122
43500	COG1122	PF00005
43501	COG1122	TIGR04521
43502	COG1122	PF02361
43503	COG1122	COG0619
43504	COG0765	PF00528
43505	COG0765	TIGR01726
43506	PF00528	COG0765
43507	PF00528	TIGR01726
43508	TIGR01726	COG0765
43509	TIGR01726	PF00528
43510	COG1175	PF01547
43511	COG1175	PF00528
43512	COG1175	COG1653
43513	PF01547	COG1175
43514	PF01547	PF00528
43515	PF01547	COG1653
43516	PF00528	COG1175
43517	PF00528	PF01547
43518	PF00528	COG1653
43519	COG1653	COG1175
43520	COG1653	PF01547
43521	COG1653	PF00528
43522	PF03600	COG2851
43523	PF03600	TIGR00784
43524	PF03600	COG3181
43525	PF03600	PF03401
43526	COG2851	PF03600
43527	COG2851	TIGR00784
43528	COG2851	COG3181
43529	COG2851	PF03401
43530	TIGR00784	PF03600
43531	TIGR00784	COG2851
43532	TIGR00784	COG3181
43533	TIGR00784	PF03401
43534	COG3181	PF03600
43535	COG3181	COG2851
43536	COG3181	TIGR00784
43537	COG3181	PF03401
43538	PF03401	PF03600
43539	PF03401	COG2851
43540	PF03401	TIGR00784
43541	PF03401	COG3181
43542	COG4608	PF00005
43543	COG4608	PF08352
43544	COG4608	COG0444
43545	COG4608	TIGR01727
43546	PF00005	COG4608
43547	PF00005	PF08352
43548	PF00005	COG0444
