	Node1	Node2
40902	TIGR04520	PF00005
40903	TIGR04520	COG1122
40904	COG1122	PF00005
40905	COG1122	TIGR04520
40906	PF00005	COG1122
40907	COG1122	PF00005
40908	PF00005	TIGR04520
40909	PF00005	COG1122
40910	TIGR04520	PF00005
40911	TIGR04520	COG1122
40912	COG1122	PF00005
40913	COG1122	TIGR04520
40914	PF00005	TIGR04520
40915	PF00005	COG1122
40916	TIGR04520	PF00005
40917	TIGR04520	COG1122
40918	COG1122	PF00005
40919	COG1122	TIGR04520
40920	PF00005	TIGR04520
40921	PF00005	COG1122
40922	TIGR04520	PF00005
40923	TIGR04520	COG1122
40924	COG1122	PF00005
40925	COG1122	TIGR04520
40926	PF00005	TIGR04520
40927	PF00005	COG1122
40928	TIGR04520	PF00005
40929	TIGR04520	COG1122
40930	COG1122	PF00005
40931	COG1122	TIGR04520
40932	PF00005	TIGR04520
40933	TIGR04520	PF00005
40934	PF00005	TIGR04520
40935	PF00005	COG1122
40936	TIGR04520	PF00005
40937	TIGR04520	COG1122
40938	COG1122	PF00005
40939	COG1122	TIGR04520
40940	PF00005	TIGR04520
40941	TIGR04520	PF00005
40942	PF00005	TIGR04520
40943	PF00005	COG1122
40944	TIGR04520	PF00005
40945	TIGR04520	COG1122
40946	COG1122	PF00005
40947	COG1122	TIGR04520
40948	PF00005	TIGR04520
40949	PF00005	COG1122
40950	TIGR04520	PF00005
40951	TIGR04520	COG1122
40952	COG1122	PF00005
40953	COG1122	TIGR04520
40954	PF00005	TIGR04520
40955	PF00005	COG1122
40956	TIGR04520	PF00005
40957	TIGR04520	COG1122
40958	COG1122	PF00005
40959	COG1122	TIGR04520
40960	PF00005	TIGR04520
40961	PF00005	COG1122
40962	TIGR04520	PF00005
40963	TIGR04520	COG1122
40964	COG1122	PF00005
40965	COG1122	TIGR04520
40966	PF00005	TIGR04520
40967	TIGR04520	PF00005
40968	PF00005	TIGR04520
40969	PF00005	COG1122
40970	TIGR04520	PF00005
40971	TIGR04520	COG1122
40972	COG1122	PF00005
40973	COG1122	TIGR04520
40974	PF00005	TIGR04520
40975	PF00005	COG1122
40976	TIGR04520	PF00005
40977	TIGR04520	COG1122
40978	COG1122	PF00005
40979	COG1122	TIGR04520
40980	PF00005	TIGR04520
40981	PF00005	COG1122
40982	TIGR04520	PF00005
40983	TIGR04520	COG1122
40984	COG1122	PF00005
40985	COG1122	TIGR04520
40986	PF00005	TIGR04520
40987	PF00005	COG1122
40988	TIGR04520	PF00005
40989	TIGR04520	COG1122
40990	COG1122	PF00005
40991	COG1122	TIGR04520
40992	PF00005	TIGR04520
40993	TIGR04520	PF00005
40994	PF00005	TIGR04520
40995	PF00005	COG1122
40996	TIGR04520	PF00005
40997	TIGR04520	COG1122
40998	COG1122	PF00005
40999	COG1122	TIGR04520
41000	PF00005	TIGR04520
41001	TIGR04520	PF00005
41002	PF00005	TIGR04520
41003	PF00005	COG1122
41004	TIGR04520	PF00005
41005	TIGR04520	COG1122
41006	COG1122	PF00005
41007	COG1122	TIGR04520
41008	PF00005	TIGR01166
41009	PF00005	COG1122
41010	TIGR01166	PF00005
41011	TIGR01166	COG1122
41012	COG1122	PF00005
41013	COG1122	TIGR01166
41014	PF00005	TIGR04520
41015	PF00005	COG1122
41016	TIGR04520	PF00005
41017	TIGR04520	COG1122
41018	COG1122	PF00005
41019	COG1122	TIGR04520
41020	PF00005	TIGR04520
41021	PF00005	COG1122
41022	TIGR04520	PF00005
41023	TIGR04520	COG1122
41024	COG1122	PF00005
41025	COG1122	TIGR04520
41026	PF00005	TIGR04520
41027	TIGR04520	PF00005
41028	PF00005	TIGR04520
41029	TIGR04520	PF00005
41030	PF00005	TIGR04520
41031	TIGR04520	PF00005
41032	PF00005	TIGR04520
41033	PF00005	COG1122
41034	TIGR04520	PF00005
41035	TIGR04520	COG1122
41036	COG1122	PF00005
41037	COG1122	TIGR04520
41038	PF00005	TIGR04520
41039	PF00005	COG1122
41040	TIGR04520	PF00005
41041	TIGR04520	COG1122
41042	COG1122	PF00005
41043	COG1122	TIGR04520
41044	PF00005	TIGR04520
41045	PF00005	COG1122
41046	TIGR04520	PF00005
41047	TIGR04520	COG1122
41048	COG1122	PF00005
41049	COG1122	TIGR04520
41050	PF00005	TIGR04520
41051	PF00005	COG1122
41052	TIGR04520	PF00005
41053	TIGR04520	COG1122
41054	COG1122	PF00005
41055	COG1122	TIGR04520
41056	PF00005	TIGR04520
41057	PF00005	COG1122
41058	TIGR04520	PF00005
41059	TIGR04520	COG1122
41060	COG1122	PF00005
41061	COG1122	TIGR04520
41062	PF00005	TIGR04520
41063	TIGR04520	PF00005
41064	PF00005	TIGR04520
41065	PF00005	COG1122
41066	TIGR04520	PF00005
41067	TIGR04520	COG1122
41068	COG1122	PF00005
41069	COG1122	TIGR04520
41070	PF00005	TIGR04520
41071	TIGR04520	PF00005
41072	PF00005	TIGR04520
41073	PF00005	COG1122
41074	TIGR04520	PF00005
41075	TIGR04520	COG1122
41076	COG1122	PF00005
41077	COG1122	TIGR04520
41078	PF00005	TIGR04520
41079	PF00005	COG1122
41080	TIGR04520	PF00005
41081	TIGR04520	COG1122
41082	COG1122	PF00005
41083	COG1122	TIGR04520
41084	PF00005	TIGR04520
41085	PF00005	COG1122
41086	TIGR04520	PF00005
41087	TIGR04520	COG1122
41088	COG1122	PF00005
41089	COG1122	TIGR04520
41090	PF00005	TIGR04520
41091	PF00005	COG1122
41092	TIGR04520	PF00005
41093	TIGR04520	COG1122
41094	COG1122	PF00005
41095	COG1122	TIGR04520
41096	PF00005	TIGR04520
41097	TIGR04520	PF00005
41098	PF00005	TIGR04520
41099	PF00005	COG1122
41100	TIGR04520	PF00005
41101	TIGR04520	COG1122
41102	COG1122	PF00005
41103	COG1122	TIGR04520
41104	PF00005	TIGR04520
41105	TIGR04520	PF00005
41106	PF00005	TIGR04520
41107	TIGR04520	PF00005
41108	PF00005	TIGR04520
41109	PF00005	COG1122
41110	TIGR04520	PF00005
41111	TIGR04520	COG1122
41112	COG1122	PF00005
41113	COG1122	TIGR04520
41114	PF00005	TIGR04520
41115	TIGR04520	PF00005
41116	PF00005	TIGR04520
41117	PF00005	COG1122
41118	TIGR04520	PF00005
41119	TIGR04520	COG1122
41120	COG1122	PF00005
41121	COG1122	TIGR04520
41122	PF00005	TIGR04520
41123	TIGR04520	PF00005
41124	PF00005	TIGR04520
41125	TIGR04520	PF00005
41126	PF00005	TIGR04520
41127	TIGR04520	PF00005
41128	PF00005	TIGR04520
41129	PF00005	COG1122
41130	TIGR04520	PF00005
41131	TIGR04520	COG1122
41132	COG1122	PF00005
41133	COG1122	TIGR04520
41134	PF00005	TIGR04520
41135	PF00005	COG1122
41136	TIGR04520	PF00005
41137	TIGR04520	COG1122
41138	COG1122	PF00005
41139	COG1122	TIGR04520
41140	PF00005	TIGR04520
41141	TIGR04520	PF00005
41142	PF00005	TIGR04520
41143	PF00005	COG1122
41144	TIGR04520	PF00005
41145	TIGR04520	COG1122
41146	COG1122	PF00005
41147	COG1122	TIGR04520
41148	PF00005	TIGR04520
41149	PF00005	COG1122
41150	TIGR04520	PF00005
41151	TIGR04520	COG1122
41152	COG1122	PF00005
41153	COG1122	TIGR04520
41154	PF00005	TIGR04520
41155	TIGR04520	PF00005
41156	PF00005	TIGR04520
41157	PF00005	COG1122
41158	TIGR04520	PF00005
41159	TIGR04520	COG1122
41160	COG1122	PF00005
41161	COG1122	TIGR04520
41162	PF00005	TIGR04520
41163	PF00005	COG1122
41164	TIGR04520	PF00005
41165	TIGR04520	COG1122
41166	COG1122	PF00005
41167	COG1122	TIGR04520
41168	PF00005	TIGR04520
41169	PF00005	COG1122
41170	TIGR04520	PF00005
41171	TIGR04520	COG1122
41172	COG1122	PF00005
41173	COG1122	TIGR04520
41174	PF00005	TIGR04520
41175	TIGR04520	PF00005
41176	PF00005	TIGR04520
41177	PF00005	COG1122
41178	TIGR04520	PF00005
41179	TIGR04520	COG1122
41180	COG1122	PF00005
41181	COG1122	TIGR04520
41182	PF00005	TIGR04520
41183	TIGR04520	PF00005
41184	PF00005	TIGR04520
41185	TIGR04520	PF00005
41186	PF00005	TIGR04520
41187	TIGR04520	PF00005
41188	PF00005	TIGR04520
41189	TIGR04520	PF00005
41190	PF00005	TIGR04520
41191	TIGR04520	PF00005
41192	PF00005	TIGR04520
41193	TIGR04520	PF00005
41194	PF00005	TIGR04520
41195	TIGR04520	PF00005
41196	PF00005	TIGR04520
41197	TIGR04520	PF00005
41198	PF00005	TIGR04520
41199	PF00005	COG1122
41200	TIGR04520	PF00005
41201	TIGR04520	COG1122
41202	COG1122	PF00005
41203	COG1122	TIGR04520
41204	PF00005	TIGR04520
41205	TIGR04520	PF00005
41206	PF00005	TIGR04520
41207	PF00005	COG1122
41208	TIGR04520	PF00005
41209	TIGR04520	COG1122
41210	COG1122	PF00005
41211	COG1122	TIGR04520
41212	PF00005	TIGR04520
41213	PF00005	COG1122
41214	TIGR04520	PF00005
41215	TIGR04520	COG1122
41216	COG1122	PF00005
41217	COG1122	TIGR04520
41218	PF00005	TIGR04520
41219	TIGR04520	PF00005
41220	PF00005	TIGR04520
41221	TIGR04520	PF00005
41222	PF00005	TIGR01166
41223	PF00005	TIGR04520
41224	PF00005	COG1122
41225	TIGR01166	PF00005
41226	TIGR01166	TIGR04520
41227	TIGR01166	COG1122
41228	TIGR04520	PF00005
41229	TIGR04520	TIGR01166
41230	TIGR04520	COG1122
41231	COG1122	PF00005
41232	COG1122	TIGR01166
41233	COG1122	TIGR04520
41234	PF00005	COG1122
41235	COG1122	PF00005
41236	PF00005	TIGR04520
41237	PF00005	COG1122
41238	TIGR04520	PF00005
41239	TIGR04520	COG1122
41240	COG1122	PF00005
41241	COG1122	TIGR04520
41242	PF00005	TIGR04521
41243	PF00005	COG1122
41244	TIGR04521	PF00005
41245	TIGR04521	COG1122
41246	COG1122	PF00005
41247	COG1122	TIGR04521
41248	PF00005	TIGR04520
41249	PF00005	COG1122
41250	TIGR04520	PF00005
41251	TIGR04520	COG1122
41252	COG1122	PF00005
41253	COG1122	TIGR04520
41254	PF00005	TIGR04521
41255	TIGR04521	PF00005
41256	COG1132	PF00005
41257	COG1132	TIGR04521
41258	PF00005	COG1132
41259	PF00005	TIGR04521
41260	TIGR04521	COG1132
41261	TIGR04521	PF00005
41262	PF00005	TIGR04521
41263	TIGR04521	PF00005
41264	PF00005	TIGR04521
41265	PF00005	COG1122
41266	TIGR04521	PF00005
41267	TIGR04521	COG1122
41268	COG1122	PF00005
41269	COG1122	TIGR04521
41270	PF00005	TIGR04521
41271	TIGR04521	PF00005
41272	PF00005	TIGR04521
41273	PF00005	COG1122
41274	TIGR04521	PF00005
41275	TIGR04521	COG1122
41276	COG1122	PF00005
41277	COG1122	TIGR04521
41278	PF00005	TIGR04521
41279	TIGR04521	PF00005
41280	PF00005	TIGR04521
41281	PF00005	COG1122
41282	TIGR04521	PF00005
41283	TIGR04521	COG1122
41284	COG1122	PF00005
41285	COG1122	TIGR04521
41286	PF00005	TIGR04521
41287	PF00005	COG1122
41288	TIGR04521	PF00005
41289	TIGR04521	COG1122
41290	COG1122	PF00005
41291	COG1122	TIGR04521
41292	PF00005	TIGR04520
41293	PF00005	TIGR04521
41294	PF00005	COG1122
41295	TIGR04520	PF00005
41296	TIGR04520	TIGR04521
41297	TIGR04520	COG1122
41298	TIGR04521	PF00005
41299	TIGR04521	TIGR04520
41300	TIGR04521	COG1122
41301	COG1122	PF00005
41302	COG1122	TIGR04520
41303	COG1122	TIGR04521
41304	PF00005	TIGR04521
41305	PF00005	COG1122
41306	TIGR04521	PF00005
41307	TIGR04521	COG1122
41308	COG1122	PF00005
41309	COG1122	TIGR04521
41310	PF00005	TIGR01166
41311	TIGR01166	PF00005
41312	PF00005	TIGR04521
41313	PF00005	COG1122
41314	TIGR04521	PF00005
41315	TIGR04521	COG1122
41316	COG1122	PF00005
41317	COG1122	TIGR04521
41318	PF00005	TIGR04521
41319	PF00005	COG1122
41320	TIGR04521	PF00005
41321	TIGR04521	COG1122
41322	COG1122	PF00005
41323	COG1122	TIGR04521
41324	PF00005	TIGR04521
41325	TIGR04521	PF00005
41326	PF00005	TIGR04521
41327	PF00005	COG1122
41328	TIGR04521	PF00005
41329	TIGR04521	COG1122
41330	COG1122	PF00005
41331	COG1122	TIGR04521
41332	PF00005	TIGR04521
41333	PF00005	COG1122
41334	TIGR04521	PF00005
41335	TIGR04521	COG1122
41336	COG1122	PF00005
41337	COG1122	TIGR04521
41338	PF00005	TIGR04521
41339	PF00005	COG1122
41340	TIGR04521	PF00005
41341	TIGR04521	COG1122
41342	COG1122	PF00005
41343	COG1122	TIGR04521
41344	PF00005	TIGR04521
41345	TIGR04521	PF00005
41346	PF00005	TIGR04521
41347	PF00005	COG1122
41348	TIGR04521	PF00005
41349	TIGR04521	COG1122
41350	COG1122	PF00005
41351	COG1122	TIGR04521
41352	PF00005	TIGR04521
41353	TIGR04521	PF00005
41354	PF00005	TIGR04521
41355	PF00005	COG1122
41356	TIGR04521	PF00005
41357	TIGR04521	COG1122
41358	COG1122	PF00005
41359	COG1122	TIGR04521
41360	PF00005	TIGR04521
41361	PF00005	COG1122
41362	TIGR04521	PF00005
41363	TIGR04521	COG1122
41364	COG1122	PF00005
41365	COG1122	TIGR04521
41366	PF00005	COG1122
41367	COG1122	PF00005
41368	PF00005	TIGR04521
41369	PF00005	COG1122
41370	TIGR04521	PF00005
41371	TIGR04521	COG1122
41372	COG1122	PF00005
41373	COG1122	TIGR04521
41374	PF00005	TIGR04521
41375	PF00005	COG1122
41376	TIGR04521	PF00005
41377	TIGR04521	COG1122
41378	COG1122	PF00005
41379	COG1122	TIGR04521
41380	PF00005	TIGR04521
41381	TIGR04521	PF00005
41382	PF00005	TIGR04521
41383	PF00005	COG1122
41384	TIGR04521	PF00005
41385	TIGR04521	COG1122
41386	COG1122	PF00005
41387	COG1122	TIGR04521
41388	PF00005	TIGR04521
41389	PF00005	COG1122
41390	TIGR04521	PF00005
41391	TIGR04521	COG1122
41392	COG1122	PF00005
41393	COG1122	TIGR04521
41394	PF00005	TIGR04521
41395	PF00005	COG1122
41396	TIGR04521	PF00005
41397	TIGR04521	COG1122
41398	COG1122	PF00005
41399	COG1122	TIGR04521
41400	PF00005	TIGR04521
41401	PF00005	COG1122
41402	TIGR04521	PF00005
41403	TIGR04521	COG1122
41404	COG1122	PF00005
41405	COG1122	TIGR04521
41406	PF00005	TIGR04521
41407	TIGR04521	PF00005
41408	PF00005	TIGR04521
41409	PF00005	COG1122
41410	TIGR04521	PF00005
41411	TIGR04521	COG1122
41412	COG1122	PF00005
41413	COG1122	TIGR04521
41414	PF00005	TIGR04521
41415	PF00005	COG1122
41416	TIGR04521	PF00005
41417	TIGR04521	COG1122
41418	COG1122	PF00005
41419	COG1122	TIGR04521
41420	PF00005	TIGR04521
41421	PF00005	COG1122
41422	TIGR04521	PF00005
41423	TIGR04521	COG1122
41424	COG1122	PF00005
41425	COG1122	TIGR04521
41426	PF00005	TIGR04521
41427	PF00005	COG1122
41428	TIGR04521	PF00005
41429	TIGR04521	COG1122
41430	COG1122	PF00005
41431	COG1122	TIGR04521
41432	PF00005	TIGR04521
41433	TIGR04521	PF00005
41434	PF00005	TIGR04521
41435	PF00005	COG1122
41436	TIGR04521	PF00005
41437	TIGR04521	COG1122
41438	COG1122	PF00005
41439	COG1122	TIGR04521
41440	PF00005	TIGR04521
41441	PF00005	COG1122
41442	TIGR04521	PF00005
41443	TIGR04521	COG1122
41444	COG1122	PF00005
41445	COG1122	TIGR04521
41446	PF00005	TIGR04521
41447	PF00005	COG1122
41448	TIGR04521	PF00005
41449	TIGR04521	COG1122
41450	COG1122	PF00005
41451	COG1122	TIGR04521
41452	PF00005	TIGR01166
41453	PF00005	COG1122
41454	TIGR01166	PF00005
41455	TIGR01166	COG1122
41456	COG1122	PF00005
41457	COG1122	TIGR01166
41458	PF00005	TIGR04521
41459	PF00005	COG1122
41460	TIGR04521	PF00005
41461	TIGR04521	COG1122
41462	COG1122	PF00005
41463	COG1122	TIGR04521
41464	PF00005	TIGR04521
41465	PF00005	COG1122
41466	TIGR04521	PF00005
41467	TIGR04521	COG1122
41468	COG1122	PF00005
41469	COG1122	TIGR04521
41470	PF00005	COG1122
41471	COG1122	PF00005
41472	PF00005	TIGR04521
41473	TIGR04521	PF00005
41474	PF00005	TIGR04521
41475	PF00005	COG1122
41476	TIGR04521	PF00005
41477	TIGR04521	COG1122
41478	COG1122	PF00005
41479	COG1122	TIGR04521
41480	PF00005	TIGR04521
41481	PF00005	COG1122
41482	TIGR04521	PF00005
41483	TIGR04521	COG1122
41484	COG1122	PF00005
41485	COG1122	TIGR04521
41486	PF00005	TIGR04521
41487	PF00005	COG1122
41488	TIGR04521	PF00005
41489	TIGR04521	COG1122
41490	COG1122	PF00005
41491	COG1122	TIGR04521
41492	PF00005	TIGR04521
41493	PF00005	COG1122
41494	TIGR04521	PF00005
41495	TIGR04521	COG1122
41496	COG1122	PF00005
41497	COG1122	TIGR04521
41498	PF00005	TIGR04521
41499	PF00005	COG1122
41500	TIGR04521	PF00005
41501	TIGR04521	COG1122
41502	COG1122	PF00005
41503	COG1122	TIGR04521
41504	PF00005	TIGR04521
41505	TIGR04521	PF00005
41506	PF00005	TIGR04521
41507	PF00005	COG1122
41508	TIGR04521	PF00005
41509	TIGR04521	COG1122
41510	COG1122	PF00005
41511	COG1122	TIGR04521
41512	PF00005	TIGR04521
41513	PF00005	COG1122
41514	TIGR04521	PF00005
41515	TIGR04521	COG1122
41516	COG1122	PF00005
41517	COG1122	TIGR04521
41518	PF00005	TIGR04521
41519	TIGR04521	PF00005
41520	PF00005	TIGR04521
41521	TIGR04521	PF00005
41522	PF00005	TIGR04521
41523	TIGR04521	PF00005
41524	PF00005	TIGR04521
41525	PF00005	COG1122
41526	TIGR04521	PF00005
41527	TIGR04521	COG1122
41528	COG1122	PF00005
41529	COG1122	TIGR04521
41530	PF00005	TIGR04521
41531	TIGR04521	PF00005
41532	PF00005	TIGR04521
41533	TIGR04521	PF00005
41534	PF00005	TIGR04521
41535	TIGR04521	PF00005
41536	PF00005	TIGR04521
41537	PF00005	COG1122
41538	TIGR04521	PF00005
41539	TIGR04521	COG1122
41540	COG1122	PF00005
41541	COG1122	TIGR04521
41542	PF00005	TIGR04521
41543	PF00005	COG1122
41544	TIGR04521	PF00005
41545	TIGR04521	COG1122
41546	COG1122	PF00005
41547	COG1122	TIGR04521
41548	PF00005	TIGR04521
41549	PF00005	COG1122
41550	TIGR04521	PF00005
41551	TIGR04521	COG1122
41552	COG1122	PF00005
41553	COG1122	TIGR04521
41554	PF00005	TIGR04521
41555	PF00005	COG1122
41556	TIGR04521	PF00005
41557	TIGR04521	COG1122
41558	COG1122	PF00005
41559	COG1122	TIGR04521
41560	PF00005	TIGR04521
41561	TIGR04521	PF00005
41562	PF00005	TIGR04521
41563	PF00005	COG1122
41564	TIGR04521	PF00005
41565	TIGR04521	COG1122
41566	COG1122	PF00005
41567	COG1122	TIGR04521
41568	PF00005	TIGR04521
41569	PF00005	COG1122
41570	TIGR04521	PF00005
41571	TIGR04521	COG1122
41572	COG1122	PF00005
41573	COG1122	TIGR04521
41574	PF00005	TIGR04521
41575	PF00005	COG1122
41576	TIGR04521	PF00005
41577	TIGR04521	COG1122
41578	COG1122	PF00005
41579	COG1122	TIGR04521
41580	PF00005	TIGR04521
41581	TIGR04521	PF00005
41582	PF00005	TIGR04521
41583	TIGR04521	PF00005
41584	PF00005	TIGR04521
41585	TIGR04521	PF00005
41586	PF00005	TIGR04521
41587	PF00005	COG1122
41588	TIGR04521	PF00005
41589	TIGR04521	COG1122
41590	COG1122	PF00005
41591	COG1122	TIGR04521
41592	PF00005	TIGR04521
41593	TIGR04521	PF00005
41594	PF00005	TIGR04521
41595	TIGR04521	PF00005
41596	PF00005	TIGR04521
41597	TIGR04521	PF00005
41598	PF00005	TIGR04521
41599	TIGR04521	PF00005
41600	PF00005	TIGR04521
41601	TIGR04521	PF00005
41602	PF00005	TIGR04521
41603	PF00005	COG1122
41604	TIGR04521	PF00005
41605	TIGR04521	COG1122
41606	COG1122	PF00005
41607	COG1122	TIGR04521
41608	PF00005	TIGR04521
41609	TIGR04521	PF00005
41610	PF00005	TIGR04521
41611	PF00005	COG1122
41612	TIGR04521	PF00005
41613	TIGR04521	COG1122
41614	COG1122	PF00005
41615	COG1122	TIGR04521
41616	PF00005	TIGR04521
41617	PF00005	COG1122
41618	TIGR04521	PF00005
41619	TIGR04521	COG1122
41620	COG1122	PF00005
41621	COG1122	TIGR04521
41622	PF00005	TIGR04521
41623	TIGR04521	PF00005
41624	PF00005	TIGR04521
41625	TIGR04521	PF00005
41626	PF00005	TIGR04521
41627	PF00005	COG1122
41628	TIGR04521	PF00005
41629	TIGR04521	COG1122
41630	COG1122	PF00005
41631	COG1122	TIGR04521
41632	PF00005	TIGR04521
41633	TIGR04521	PF00005
41634	PF00005	TIGR04521
41635	TIGR04521	PF00005
41636	PF00005	TIGR04521
41637	PF00005	COG1122
41638	TIGR04521	PF00005
41639	TIGR04521	COG1122
41640	COG1122	PF00005
41641	COG1122	TIGR04521
41642	PF00005	COG1122
41643	COG1122	PF00005
41644	PF00005	COG1122
41645	COG1122	PF00005
41646	PF00005	TIGR01166
41647	PF00005	COG1122
41648	TIGR01166	PF00005
41649	TIGR01166	COG1122
41650	COG1122	PF00005
41651	COG1122	TIGR01166
41652	PF00005	TIGR04521
41653	PF00005	COG1122
41654	TIGR04521	PF00005
41655	TIGR04521	COG1122
41656	COG1122	PF00005
41657	COG1122	TIGR04521
41658	PF00005	COG1122
41659	COG1122	PF00005
41660	PF00005	TIGR01166
41661	PF00005	COG1122
41662	TIGR01166	PF00005
41663	TIGR01166	COG1122
41664	COG1122	PF00005
41665	COG1122	TIGR01166
41666	PF00005	TIGR04520
41667	PF00005	COG1122
41668	TIGR04520	PF00005
41669	TIGR04520	COG1122
41670	COG1122	PF00005
41671	COG1122	TIGR04520
41672	PF00005	TIGR04520
41673	PF00005	COG1122
41674	TIGR04520	PF00005
41675	TIGR04520	COG1122
41676	COG1122	PF00005
41677	COG1122	TIGR04520
41678	PF00005	TIGR01166
41679	PF00005	COG1122
41680	TIGR01166	PF00005
41681	TIGR01166	COG1122
41682	COG1122	PF00005
41683	COG1122	TIGR01166
41684	PF00005	TIGR01166
41685	PF00005	COG1122
41686	TIGR01166	PF00005
41687	TIGR01166	COG1122
41688	COG1122	PF00005
41689	COG1122	TIGR01166
41690	PF00005	TIGR01166
41691	PF00005	COG1122
41692	TIGR01166	PF00005
41693	TIGR01166	COG1122
41694	COG1122	PF00005
41695	COG1122	TIGR01166
41696	PF00005	TIGR01166
41697	PF00005	COG1122
41698	TIGR01166	PF00005
41699	TIGR01166	COG1122
41700	COG1122	PF00005
41701	COG1122	TIGR01166
41702	PF00005	TIGR01166
41703	PF00005	COG1122
41704	TIGR01166	PF00005
41705	TIGR01166	COG1122
41706	COG1122	PF00005
41707	COG1122	TIGR01166
41708	PF00005	TIGR04520
41709	PF00005	COG1122
41710	TIGR04520	PF00005
41711	TIGR04520	COG1122
41712	COG1122	PF00005
41713	COG1122	TIGR04520
41714	PF00005	COG1122
41715	COG1122	PF00005
41716	PF00005	TIGR04520
41717	PF00005	COG1122
41718	TIGR04520	PF00005
41719	TIGR04520	COG1122
41720	COG1122	PF00005
41721	COG1122	TIGR04520
41722	PF00005	TIGR04520
41723	PF00005	COG1122
41724	TIGR04520	PF00005
41725	TIGR04520	COG1122
41726	COG1122	PF00005
41727	COG1122	TIGR04520
41728	PF00005	TIGR04520
41729	PF00005	COG1122
41730	TIGR04520	PF00005
41731	TIGR04520	COG1122
41732	COG1122	PF00005
41733	COG1122	TIGR04520
41734	PF00005	TIGR04520
41735	PF00005	COG1122
41736	TIGR04520	PF00005
41737	TIGR04520	COG1122
41738	COG1122	PF00005
41739	COG1122	TIGR04520
41740	COG0619	PF02361
41741	PF02361	COG0619
41742	COG0619	PF02361
41743	PF02361	COG0619
41744	COG0619	PF02361
41745	PF02361	COG0619
41746	COG0619	PF02361
41747	PF02361	COG0619
41748	COG0619	PF02361
41749	PF02361	COG0619
41750	COG0619	PF02361
41751	PF02361	COG0619
41752	COG0619	PF02361
41753	PF02361	COG0619
41754	COG0619	PF02361
41755	PF02361	COG0619
41756	COG0619	PF02361
41757	PF02361	COG0619
41758	COG0619	PF02361
41759	PF02361	COG0619
41760	COG0619	PF02361
41761	PF02361	COG0619
41762	COG0619	PF02361
41763	PF02361	COG0619
41764	COG0619	PF02361
41765	PF02361	COG0619
41766	COG0619	PF02361
41767	PF02361	COG0619
41768	COG0619	PF02361
41769	PF02361	COG0619
41770	COG0619	PF02361
41771	PF02361	COG0619
41772	COG0619	PF02361
41773	PF02361	COG0619
41774	COG0619	PF02361
41775	PF02361	COG0619
41776	COG0619	PF02361
41777	PF02361	COG0619
41778	COG0619	PF02361
41779	PF02361	COG0619
41780	COG0619	PF02361
41781	PF02361	COG0619
41782	COG4473	PF05975
41783	PF05975	COG4473
41784	PF00005	COG1131
41785	COG1131	PF00005
41786	PF00083	TIGR00879
41787	TIGR00879	PF00083
41788	PF00083	TIGR00879
41789	TIGR00879	PF00083
41790	PF00083	TIGR00879
41791	TIGR00879	PF00083
41792	PF00083	TIGR00879
41793	TIGR00879	PF00083
41794	PF00083	TIGR00879
41795	TIGR00879	PF00083
41796	PF00083	TIGR00879
41797	TIGR00879	PF00083
41798	PF00083	TIGR00879
41799	TIGR00879	PF00083
41800	PF00083	TIGR00879
41801	TIGR00879	PF00083
41802	PF00005	COG0488
41803	COG0488	PF00005
41804	PF03239	COG0672
41805	COG0672	PF03239
41806	PF03239	COG0672
41807	COG0672	PF03239
41808	PF03239	COG0672
41809	COG0672	PF03239
41810	PF03239	COG0672
41811	COG0672	PF03239
41812	PF03239	COG0672
41813	COG0672	PF03239
41814	PF03239	COG0672
41815	COG0672	PF03239
41816	COG1566	TIGR00998
41817	TIGR00998	COG1566
41818	COG1566	TIGR00998
41819	TIGR00998	COG1566
41820	COG1566	TIGR00998
41821	TIGR00998	COG1566
41822	PF01733	TIGR00939
41823	TIGR00939	PF01733
41824	PF05977	COG0477
41825	COG0477	PF05977
41826	PF05977	COG0477
41827	COG0477	PF05977
41828	PF05977	COG0477
41829	COG0477	PF05977
41830	PF05977	COG0477
41831	COG0477	PF05977
41832	PF05977	COG0477
41833	COG0477	PF05977
41834	PF05977	COG0477
41835	COG0477	PF05977
41836	PF05977	COG0477
41837	COG0477	PF05977
41838	PF05977	COG0477
41839	COG0477	PF05977
41840	PF05977	COG0477
41841	COG0477	PF05977
41842	PF00005	PF00664
41843	PF00664	PF00005
41844	COG3156	PF03934
41845	PF03934	COG3156
41846	PF00083	TIGR00879
41847	TIGR00879	PF00083
41848	PF00083	TIGR00879
41849	TIGR00879	PF00083
41850	PF00083	TIGR00879
41851	TIGR00879	PF00083
41852	PF00083	TIGR00879
41853	TIGR00879	PF00083
41854	PF00083	TIGR00879
41855	TIGR00879	PF00083
41856	PF00083	TIGR00879
41857	TIGR00879	PF00083
41858	PF00083	TIGR00879
41859	TIGR00879	PF00083
41860	PF00083	TIGR00879
41861	TIGR00879	PF00083
41862	PF00083	TIGR00879
41863	TIGR00879	PF00083
41864	PF03797	TIGR01414
41865	PF03797	PF13018
41866	TIGR01414	PF03797
41867	TIGR01414	PF13018
41868	PF13018	PF03797
41869	PF13018	TIGR01414
41870	PF03797	TIGR01414
41871	PF03797	PF13018
41872	PF03797	COG3468
41873	TIGR01414	PF03797
41874	TIGR01414	PF13018
41875	TIGR01414	COG3468
41876	PF13018	PF03797
41877	PF13018	TIGR01414
