1833	T99;T190
1834	T143;T80
1835	T246;T158
1836	T95
1837	T327
1838	T129;T156
1839	T127;T169
1840	T397
1841	T169;T88
1842	T8
1843	T91;T31
1844	T175;T3
1845	T350;T351
1846	T338;T339
1847	T278
1848	T347
1849	T29;T91
1850	T3
1851	T48;T276
1852	T30;T403
1853	T155
1854	T327
1855	T204
1856	T233;T143
1857	T92
1858	T4;T149
1859	T300;T91
1860	T263;T350
1861	T29;T414
1862	T189;T99
1863	T175;T178
1864	T175;T106
1865	T95;T99
1866	T129
1867	T109;T80
1868	T4;T249
1869	T204;T92
1870	T263
1871	T236;T169
1872	T189;T190
1873	T192;T91
1874	T208;T249
1875	T207;T317
1876	T99;T190
1877	T236;T88
1878	T236;T169
1879	T30;T403
1880	T209;T31
1881	T325;T351
1882	T397
1883	T8;T155
1884	T192;T31
1885	T169;T88
1886	T8
1887	T233;T143
1888	T155
1889	T208;T249
1890	T327;T338
1891	T325;T80
1892	T127;T169
1893	T91;T31
1894	T148;T342
1895	T325;T233
1896	T397
1897	T278
1898	T194;T213
1899	T335;T204
1900	T204
1901	T342;T125
1902	T89;T169
1903	T82;T9
1904	T233;T80
1905	T189;T417;T326
1906	T92
1907	T347
1908	T109;T80
1909	T175;T106
1910	T257
1911	T143;T80
1912	T92;T204
1913	T278;T257
1914	T189;T99
1915	T192;T91
1916	T9;T256
1917	T350;T351
1918	T338;T339
1919	T82;T377
1920	T377;T9
1921	T403
1922	T135
1923	T47
1924	T403
1925	T342;T125
1926	T148;T342
1927	T194
1928	T342;T125
1929	T278;T257
1930	T67;T407
1931	T31
1932	T194
1933	T91;T31
1934	T342;T125
1935	T91
1936	T31
1937	T31
1938	T31
1939	T194
1940	T91;T31
1941	T67;T407
1942	T91
1943	T278;T257
1944	T103;T115
1945	T289
1946	T320;T274
1947	T11
1948	T325;T233
1949	T91;T31
1950	T64
1951	T257
1952	T89;T169
1953	T233;T80
1954	T22;T173
1955	T10
1956	T192;T91
1957	T271
1958	T278
1959	T22;T216
1960	T29;T67;T407
1961	T92
1962	T109;T80
1963	T414;T91
1964	T141;T292
1965	T11;T30
1966	T204;T92
1967	T10
1968	T209;T31
1969	T325;T80
1970	T204
1971	T92;T204
1972	T272;T204
1973	T175;T106
1974	T278;T257
1975	T192;T31
1976	T216;T173
1977	T387
1978	T194;T213
1979	T169
1980	T89
1981	T29;T91
1982	T29;T414
1983	T175;T105
1984	T209;T31
1985	T10
1986	T89;T169
1987	T22;T216
1988	T103;T115
1989	T271
1990	T92
1991	T327;T338
1992	T95;T99
1993	T289
1994	T325;T233
1995	T169
1996	T64
1997	T338;T339
1998	T10
1999	T233;T80
2000	T397
2001	T216;T173
2002	T99;T190
2003	T194;T213
2004	T325;T80
2005	T15;T339
2006	T204;T92
2007	T95;T190
2008	T29;T91
2009	T387
2010	T175;T106
2011	T22;T173
2012	T192;T91
2013	T204
2014	T11
2015	T29;T67;T407
2016	T414;T91
2017	T192;T31
2018	T272;T204
2019	T397
2020	T175;T105
2021	T92;T204
2022	T141;T292
2023	T91;T31
2024	T29;T414
2025	T246;T129
2026	T89
2027	T257
2028	T189;T190
2029	T11;T30
2030	T278;T257
2031	T320;T274
2032	T109;T80
2033	T141;T274
2034	T189;T99
2035	T278
2036	T31
2037	T31
2038	T194
2039	T67;T407
2040	T91
2041	T91;T31
2042	T67;T407
2043	T31
2044	T31
2045	T194
2046	T148;T342
2047	T342;T125
2048	T335
2049	T58;T1
2050	T104;T118
2051	T46
2052	T148;T342
2053	T46;T1
2054	T49;T429;T46
2055	T46
2056	T220
2057	T1
2058	T342;T125
2059	T50;T325;T80
2060	T233;T80
2061	T49;T429;T46
2062	T320;T274
2063	T58
2064	T182;T314
2065	T47
2066	T11
2067	T390;T335
2068	T58;T1
2069	T194;T264
2070	T46
2071	T429;T46
2072	T429;T46
2073	T46;T1
2074	T342;T125
2075	T46
2076	T46;T1
2077	T342;T125
2078	T259;T208
2079	T46
2080	T148;T342
2081	T429;T46
2082	T121;T240
2083	T46
2084	T208
2085	T315
2086	T121;T240
2087	T46
2088	T58;T1
2089	T46
2090	T46
2091	T429;T46
2092	T194;T264
2093	T148;T342
2094	T342;T125
2095	T315
2096	T58;T1
2097	T46
2098	T11
2099	T259;T208
2100	T390;T335
2101	T429;T46
2102	T208
2103	T46;T1
2104	T429;T46
2105	T46;T1
2106	T46
2107	T49;T429;T46
2108	T342;T125
2109	T58
2110	T49;T46
2111	T29;T91
2112	T121;T240
2113	T49;T429;T46
2114	T29
2115	T390;T335
2116	T49;T46
2117	T46;T1
2118	T112
2119	T192;T91
2120	T1
2121	T46
2122	T315
2123	T29;T192
2124	T208
2125	T58;T1
2126	T148;T342
2127	T29;T91
2128	T358;T410
2129	T259;T208
2130	T49;T429;T46
2131	T58;T1
2132	T46
2133	T194;T264;T375
2134	T11
2135	T46
2136	T49;T46
2137	T46;T1
2138	T429;T46
2139	T46
2140	T429;T46
2141	T58;T1
2142	T46
2143	T46;T1
2144	T58;T1
2145	T429;T46
2146	T46;T1
2147	T46
2148	T46
2149	T58;T1
2150	T58;T1
2151	T46;T1
2152	T46
2153	T429;T46
2154	T46
2155	T46;T1
2156	T429;T46
2157	T46
2158	T46
2159	T429;T46
2160	T194;T264
2161	T46
2162	T429;T46
2163	T429;T46
2164	T46
2165	T46;T1
2166	T46
2167	T46;T1
2168	T46
2169	T58;T1
2170	T429;T46
2171	T58;T1
2172	T1
2173	T148;T342
2174	T49;T429;T46
2175	T49;T46
2176	T29;T91
2177	T208
2178	T49;T429;T46
2179	T390;T335
2180	T46
2181	T342;T125
2182	T29;T91
2183	T46
2184	T46
2185	T192;T91
2186	T121;T240
2187	T358;T410
2188	T49;T46
2189	T49;T429;T46
2190	T58;T1
2191	T112
2192	T11
2193	T194;T264;T375
2194	T46;T1
2195	T29;T192
2196	T58
2197	T342;T125
2198	T148;T342
2199	T29
2200	T46;T1
2201	T46
2202	T58;T1
2203	T49;T46
2204	T315
2205	T259;T208
2206	T11
2207	T58;T1
2208	T429;T46
2209	T148;T342
2210	T46
2211	T121;T240
2212	T46;T1
2213	T429;T46
2214	T46
2215	T194;T264
2216	T342;T125
2217	T58;T1
2218	T390;T335
2219	T46
2220	T46
2221	T315
2222	T46;T1
2223	T259;T208
2224	T429;T46
2225	T208
2226	T11
2227	T342;T125
2228	T46
2229	T315
2230	T429;T46
2231	T58;T1
2232	T121;T240
2233	T148;T342
2234	T390;T335
2235	T342;T125
2236	T208
2237	T46
2238	T46
2239	T429;T46
2240	T46;T1
2241	T194;T264
2242	T46
2243	T58;T1
2244	T259;T208
2245	T429;T46
2246	T46;T1
2247	T46;T1
2248	T46;T1
2249	T49;T429;T46
2250	T194;T264;T375
2251	T49;T429;T46
2252	T1
2253	T29
2254	T49;T429;T46
2255	T192;T91
2256	T46
2257	T58;T1
2258	T29;T192
2259	T49;T46
2260	T46
2261	T46
2262	T58
2263	T29;T91
2264	T11
2265	T49;T46
2266	T208
2267	T46
2268	T29;T91
2269	T46
2270	T49;T46
2271	T58;T1
2272	T46;T1
2273	T58;T1
2274	T194;T264
2275	T46
2276	T11
2277	T315
2278	T46
2279	T46
2280	T46
2281	T342;T125
2282	T429;T46
2283	T429;T46
2284	T148;T342
2285	T429;T46
2286	T46;T1
2287	T58;T1
2288	T148;T342
2289	T342;T125
2290	T46
2291	T46
2292	T429;T46
2293	T208
2294	T46;T1
2295	T58;T1
2296	T429;T46
2297	T46;T1
2298	T194;T264
2299	T58;T1
2300	T11
2301	T429;T46
2302	T46
2303	T46
2304	T46
2305	T429;T46
2306	T46;T1
2307	T58;T1
2308	T46
2309	T208
2310	T429;T46
2311	T46
2312	T58;T1
2313	T194;T264
2314	T429;T46
2315	T46;T1
2316	T46
2317	T11
2318	T46
2319	T46;T1
2320	T58;T1
2321	T46
2322	T46
2323	T429;T46
2324	T46
2325	T429;T46
2326	T342;T125
2327	T46;T1
2328	T429;T46
2329	T148;T342
2330	T58;T1
2331	T49;T46
2332	T208
2333	T112
2334	T46
2335	T49;T429;T46
2336	T49;T46
2337	T58
2338	T49;T429;T46
2339	T49;T429;T46
2340	T46;T1
2341	T49;T46
2342	T46
2343	T46
2344	T58;T1
2345	T11
2346	T58;T1
2347	T46
2348	T46;T1
2349	T1
2350	T390;T335
2351	T46
2352	T46
2353	T148;T342
2354	T46
2355	T58;T1
2356	T58;T1
2357	T342;T125
2358	T390;T335
2359	T49;T429;T46
2360	T58
2361	T112
2362	T46
2363	T49;T46
2364	T46;T1
2365	T46
2366	T49;T429;T46
2367	T49;T46
2368	T46
2369	T46;T1
2370	T49;T429;T46
2371	T49;T46
2372	T208
2373	T1
2374	T11
2375	T46
2376	T49;T429;T46
2377	T46;T1
2378	T46
2379	T49;T429;T46
2380	T1
2381	T46;T1
2382	T58;T1
2383	T342;T125
2384	T49;T46
2385	T46
2386	T11
2387	T46
2388	T148;T342
2389	T58
2390	T208
2391	T49;T429;T46
2392	T49;T46
2393	T49;T46
2394	T46
2395	T208
2396	T46
2397	T11
2398	T49;T46
2399	T49;T46
2400	T49;T46
2401	T49;T46
2402	T46
2403	T46;T1
2404	T58;T1
2405	T49;T46
2406	T46
2407	T49;T46
2408	T1
2409	T46
2410	T46
2411	T46;T1
2412	T58
2413	T58;T1
2414	T335
2415	T274
2416	T208
2417	T28;T208
2418	T259;T208
2419	T208
2420	T335
2421	T274
2422	T335;T204
2423	T208
2424	T28;T208
2425	T259;T208
2426	T274
2427	T50;T325;T233
2428	T20;T257
2429	T50;T325;T80
2430	T274
2431	T257
2432	T112
2433	T233;T80
2434	T358;T410
2435	T208
2436	T259;T208
2437	T208
2438	T29;T91
2439	T250;T172;T117
2440	T259;T208
2441	T208
2442	T274
2443	T320;T274
2444	T109;T80
2445	T208
2446	T109;T80
2447	T29
2448	T320;T274
2449	T250;T172;T117
2450	T259;T208
2451	T29;T91
2452	T274
2453	T208
2454	T274
2455	T208
2456	T208
2457	T274
2458	T208
2459	T274
2460	T274
2461	T208
2462	T208
2463	T274
2464	T208
2465	T274
2466	T208
2467	T274
2468	T274
2469	T208
2470	T208
2471	T274
2472	T274
2473	T208
2474	T208
2475	T274
2476	T208
2477	T208
2478	T28
2479	T274
2480	T208
2481	T208;T149
2482	T208;T149
2483	T208
2484	T274
2485	T28;T8
2486	T148;T342
2487	T342;T125
2488	T135
2489	T208
2490	T415;T275
2491	T415;T191
2492	T415;T275;T191
2493	T415;T191
2494	T415;T191
2495	T415;T275
2496	T236;T306;T186
2497	T415;T275
2498	T415;T275;T191
2499	T415;T275;T191
2500	T415;T275
2501	T415;T275
2502	T299
2503	T280;T306
2504	T275
2505	T306;T186
2506	T280;T306
2507	T274
2508	T306
2509	T342;T125
2510	T135
2511	T275;T191
2512	T148;T342
2513	T208
2514	T335;T204
2515	T148;T342
2516	T342;T125
2517	T135
2518	T135
2519	T135
2520	T342;T125
2521	T148;T342
2522	T342;T125
2523	T148;T342
2524	T211;T12
2525	T211;T299
2526	T299;T12
2527	T320;T274
2528	T46
2529	T46
2530	T342;T125
2531	T135
2532	T208
2533	T181;T114
2534	T109;T80
2535	T194;T213
2536	T399;T139
2537	T90;T18;T187
2538	T8
2539	T181;T55
2540	T399;T90;T187
2541	T181;T114
2542	T399;T18
2543	T155
2544	T8;T155
2545	T335;T204
2546	T335;T204
2547	T194;T213
2548	T335;T204
2549	T259;T208
2550	T109;T80
2551	T335
2552	T194
2553	T80
2554	T259;T208
2555	T103;T115
2556	T115
2557	T18;T187
2558	T181;T114
2559	T103;T115
2560	T435;T55
2561	T148;T342
2562	T181;T55
2563	T148;T342
2564	T30;T403
2565	T403
2566	T215;T212
2567	T215;T212
2568	T183;T274
2569	T215
2570	T320;T183
2571	T11
2572	T320;T274
2573	T141;T274
2574	T183;T141
2575	T141;T292
2576	T320;T274
2577	T183;T274
2578	T215;T212
2579	T183;T141
2580	T11
2581	T141;T274
2582	T320;T183
2583	T141;T292
2584	T325;T233
2585	T92;T204
2586	T325;T80
2587	T194;T213
2588	T233;T80
2589	T47
2590	T233;T169
2591	T148;T342
2592	T342;T125
2593	T380;T338
2594	T169;T80
2595	T92
2596	T342;T125
2597	T109;T80
2598	T403
2599	T225;T338
2600	T189;T417
2601	T237;T194
2602	T388;T403
2603	T233;T169
2604	T99;T190
2605	T189;T99
2606	T11;T30
2607	T342;T125
2608	T129
2609	T380;T330
2610	T129;T93
2611	T64
2612	T92
2613	T299
2614	T189;T190
2615	T8;T155
2616	T169;T80
2617	T211;T12
2618	T237
2619	T13;T339
2620	T30;T403
2621	T95;T99
2622	T183;T274
2623	T325;T80
2624	T299;T12
2625	T95;T190
2626	T204;T92
2627	T233;T80
2628	T8
2629	T194
2630	T211;T299
2631	T47
2632	T148;T342
2633	T330;T13
2634	T211;T299
2635	T194;T213
2636	T155
2637	T129
2638	T299;T12
2639	T299
2640	T30;T403
2641	T237;T194
2642	T169;T80
2643	T211;T12
2644	T109;T80
2645	T233;T80
2646	T204;T92
2647	T211;T299
2648	T166;T144
2649	T11;T30
2650	T148;T342
2651	T403
2652	T183;T274
2653	T325;T80
2654	T211;T299
2655	T194
2656	T8
2657	T233;T169
2658	T47
2659	T194;T213
2660	T64
2661	T388;T403
2662	T92
2663	T8;T155
2664	T155
2665	T342;T125
2666	T342;T125
2667	T342;T125
2668	T148;T342
2669	T342;T125
2670	T194
2671	T95;T99
2672	T99;T190
2673	T189;T190
2674	T189;T99
2675	T95;T190
2676	T129
2677	T342;T125
2678	T342;T125
1	T393
1	T395
1	T396
1	T72
1	T73
1	T70
1	T71
1	T76
1	T77
1	T74
1	T75
1	T78
1	T367
1	T366
1	T361
1	T244
1	T245
1	T242
1	T243
1	T241
1	T145
1	T147
1	T140
1	T142
1	T96
1	T97
1	T199
1	T86
1	T85
1	T83
1	T81
1	T44
1	T363
1	T362
1	T369
1	T368
1	T38
1	T39
1	T36
1	T37
1	T34
1	T35
1	T33
1	T328
1	T323
1	T324
1	T217
1	T198
1	T196
1	T197
1	T195
1	T193
1	T359
1	T354
1	T355
1	T356
1	T357
1	T352
1	T353
1	T174
1	T170
1	T179
1	T101
1	T102
1	T108
1	T413
1	T260
1	T180
1	T389
1	T383
1	T381
1	T386
1	T385
1	T384
1	T310
1	T311
1	T312
1	T316
1	T251
1	T253
1	T252
1	T255
1	T254
1	T130
1	T132
1	T133
1	T134
1	T136
1	T137
1	T228
1	T229
1	T226
1	T227
1	T222
1	T69
1	T68
1	T66
1	T42
1	T188
1	T262
1	T265
1	T268
1	T52
1	T185
1	T184
1	T349
1	T348
1	T346
1	T345
1	T344
1	T343
1	T41
1	T341
1	T340
1	T167
1	T165
1	T164
1	T168
1	T408
1	T405
1	T406
1	T261
1	T14
1	T16
1	T17
1	T19
1	T303
1	T302
1	T301
1	T305
1	T304
1	T308
1	T288
1	T283
1	T128
1	T126
1	T124
1	T238
1	T232
1	T230
1	T437
1	T436
1	T431
1	T430
1	T433
1	T420
1	T59
1	T273
1	T270
1	T65
1	T61
1	T60
1	T63
1	T62
1	T379
1	T269
1	T372
1	T373
1	T370
1	T371
1	T376
1	T374
1	T152
1	T153
1	T157
1	T54
1	T400
1	T401
1	T402
1	T56
1	T57
1	T258
1	T319
1	T223
1	T281
1	T24
1	T27
1	T26
1	T336
1	T334
1	T332
1	T333
1	T331
1	T53
1	T295
1	T294
1	T297
1	T296
1	T291
1	T290
1	T293
1	T422
1	T200
1	T201
1	T426
1	T427
1	T424
1	T425
1	T113
1	T110
1	T111
1	T119
1	T6
1	T2
1	T416
