	dataset	diversity	num_taxa	rank	sample	taxa	transporter	substrate_category	type	name	abbreviation
687	mt	-1.0	0	order	130507	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
688	mt	-1.0	0	order	130605	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
689	mt	-0.0	1	order	130705	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
690	mt	-0.0	1	order	130815	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
691	mt	-1.0	0	order	130905	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
692	mt	-1.0	0	order	131003	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
693	mt	-0.0	1	order	140408	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
694	mt	-1.0	0	order	140506	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
695	mt	-1.0	0	order	140604	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
696	mt	-1.0	0	order	140709	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
697	mt	-0.0	1	order	140820	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
698	mt	-1.0	0	order	140916	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
699	mt	-0.0	1	order	141013	Cyanobacteria	T37	AA peptide	2a	potA: polyamine ABC transporter	AA-PEP
924	mg	3.072046980057548	16	order	120314	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
925	mg	2.7238924888637284	17	order	120322	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
926	mg	3.4400833531960524	16	order	120328	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
927	mg	3.3515712345909567	15	order	120403	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
928	mg	2.278686270631315	8	order	120416	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
929	mg	2.86637284110369	13	order	120419	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
930	mg	2.876030544299377	9	order	120423	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
931	mg	2.6139495194066797	9	order	120516	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
932	mg	2.671055995156807	11	order	120531	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
933	mg	2.8931503126314055	10	order	120604	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
934	mg	2.960731350791262	10	order	120613	all	T72	Anions	3a	mod: molybdate ABC transporter	ANI
